1,2,3,4,5,6,7,8,9,10
139,2711,380,739,606,3223,21,1198,8773,9449
380,2711,1198,606,4916,3918,14,2969,8773,739
304,21,540,1246,5918,9079,3568,4395,4125,140
219,380,2079,775,42,3918,1513,2776,349,1519
380,1198,2711,21,1483,606,3124,2079,4962,42
2079,189,2776,2711,5844,5239,380,1198,4645,1325
380,5992,4963,3458,304,3940,3124,2776,186,775
606,772,3514,380,372,21,1793,5155,4962,186
946,5864,75,42,140,717,1622,52,7917,51
3782,1519,1198,775,3606,4360,918,75,388,84
2149,184,772,1096,3918,42,380,7353,612,2578
14,2776,380,140,6102,8773,2415,3918,78,3782
10534,5309,5992,42,8726,4616,2102,184,2149,60
139,380,772,1325,3918,2711,2776,3458,1198,6249
380,42,219,3458,14,105,1519,75,60,260
1513,1519,3124,2079,1483,3918,105,140,3940,380
4963,709,8773,1829,2711,219,1940,2776,606,5864
380,1325,105,3378,42,139,2776,45,3357,219
5084,4255,9400,2607,606,3042,2578,1325,3712,8533
42,219,380,1096,3166,140,3918,75,105,2776
380,1198,606,304,2711,5239,217,105,1781,186
4962,140,739,1198,2428,1754,3940,3478,918,6102
748,1325,1699,2711,140,1198,709,3458,380,4962
3940,5992,3223,1325,4084,2711,9449,2776,5844,4207
2776,219,5084,4963,8773,1675,2079,9507,6776,539
380,3454,2102,5844,3291,184,709,2776,606,9507
1325,1198,14,21,3291,5084,380,3478,1389,1063
3952,17919,11391,15069,96,3151,4119,6193,3935,7393
335,739,105,606,2711,3940,5239,4084,380,21
380,3197,3124,1198,3458,3166,140,78,709,75
260,3989,184,4499,380,1513,13619,3458,21,7870
1198,854,2758,2711,2776,380,6102,140,1264,2428
1325,14,2711,1264,42,380,709,3458,140,186
2776,2711,372,709,739,1513,1063,380,3951,2428
380,1198,219,42,87,2711,3124,1264,105,186
1458,4014,9653,1697,1698,1699,877,15529,8723,506
380,2776,105,1325,1198,2711,14,140,3478,9449
1325,2758,2776,2711,4732,380,3951,60,5239,140
380,219,5844,140,105,1325,3124,42,2711,5864
380,2776,2711,1519,3951,14091,1096,9449,140,5992
1530,7705,15577,8489,9204,4616,2293,682,2295,686
380,3458,105,4645,140,561,184,14,1198,709
380,9449,87,2079,1198,2776,2711,775,1513,1700
380,709,14,606,539,3124,140,219,139,5844
380,105,21,1198,219,186,2428,3691,1096,42
5648,1940,380,1513,5829,1781,772,304,606,3918
1264,304,139,380,140,9507,3378,4783,87,775
3918,380,1198,946,42,1325,3782,1096,219,140
380,1198,3458,42,2711,3918,2776,140,1325,606
3197,1198,1325,1516,380,78,2711,2428,586,3940
8268,2843,5996,8878,15651,2833,11047,4706,9945,8868
2776,3940,9507,2711,8027,140,5648,1325,2969,60
380,1198,3940,4916,60,2711,21,1325,3951,1063
9449,8773,1264,772,3166,3223,1156,2711,4390,139
1325,6102,9507,772,380,4948,14,946,2711,140
380,2711,2079,606,219,1096,1198,42,1325,60
4963,14,2776,2079,380,260,1325,709,3124,3458
2415,380,139,3686,5844,3378,3166,2079,2758,7729
219,2758,2776,2007,2492,756,3685,52,1519,946
380,14,1325,2711,606,5844,8773,1198,1699,139
2711,60,1940,606,5648,2776,380,3124,219,5239
3378,3782,1519,2428,7218,2607,586,2776,2091,45
140,2711,1096,1829,3166,5374,3940,772,12220,684
1096,2776,2711,140,219,380,1198,1264,1519,9507
380,3458,4916,1198,3951,139,60,2711,21,1325
539,5864,2776,380,16,3951,2079,1325,12220,42
5648,2776,1519,3330,3951,2711,1513,1264,1940,1096
946,45,240,2711,2758,1519,398,1483,16718,75
380,1096,709,2711,2758,6102,1198,105,606,140
606,2711,739,60,140,1699,380,6249,5648,1829
380,1198,219,709,4390,606,775,140,2711,8533
380,1198,3918,16,1325,139,12220,42,6249,3357
8878,87,1756,9507,1264,42,84,380,4963,2711
380,1198,1096,586,1325,139,52,3940,1483,772
2711,1096,539,3458,4108,2102,219,1519,1754,14
2711,539,380,260,1096,1793,42,9449,1513,606
140,1699,6187,16,1264,219,4108,3458,4916,3357
42,7758,140,105,4035,3918,606,4569,3493,1519
606,1198,3458,2711,8773,380,1096,739,7353,2776
105,2711,2079,380,606,60,219,8533,3124,5844
42,2079,380,5239,1675,588,60,1198,606,739
380,2711,1198,219,3458,3166,140,42,606,2776
380,2591,14,4963,3462,3291,1700,3689,8987,567
9449,1325,2711,772,3478,1198,139,380,6249,709
3951,5601,1325,686,4616,3124,4867,3151,51,12624
3951,1264,105,2578,709,14,1096,349,2711,3458
380,140,105,3458,1198,6102,1325,3782,304,3606
2711,4610,3918,87,3197,9449,4569,1264,4948,4433
380,60,219,606,105,5239,2079,304,5225,2776
2776,380,5748,1345,1940,1513,5648,2711,14,2611
3223,21,2102,686,772,13892,6249,3291,8078,8173
3124,217,4801,45,3951,1516,5992,682,539,2611
380,1198,7519,1096,3458,1699,3124,139,772,42
380,219,1096,2776,184,2711,87,3458,1519,7758
1739,3458,527,1904,2006,3330,2776,5239,372,1675
2776,140,2434,1325,6102,1198,3454,709,1699,380
219,2758,380,78,42,2079,1198,3458,3918,3291
2711,1829,606,739,86,3449,7278,3223,601,3478
3166,3606,2776,606,775,9449,3412,2711,8773,304
1325,2711,140,380,2776,3223,772,606,3951,1699
606,709,380,2711,8533,3514,2079,3458,105,1325
4610,2647,1176,42,1096,692,588,586,1129,4783
380,1198,139,14,2711,21,7519,1325,709,772
5864,650,75,380,3020,4948,3197,12220,1198,6249
219,380,184,42,75,12220,78,6102,5844,606
9756,5666,10855,2686,9070,1700,1699,10175,2247,1691
3478,3458,75,1264,42,2776,380,4610,8773,139
1198,1264,3223,606,140,1700,4390,380,2578,349
3641,3766,3811,13790,3804,3799,6044,6051,10926,978
1096,380,1198,219,3124,42,3458,1519,140,772
380,21,60,2711,8773,739,606,1198,1699,2102
380,772,2711,6102,3458,21,606,1198,219,2776
2711,1096,60,606,380,1198,140,1829,4108,6249
380,606,709,1325,2711,6102,260,3458,3918,105
380,1325,1198,3918,606,6249,14,42,2711,139
2428,523,75,6821,1530,2776,482,2149,4948,7519
380,42,1325,5844,1198,219,14,186,2079,184
3166,2079,2711,7195,1096,42,380,105,606,1675
380,3166,105,42,75,1325,2711,3124,5844,1198
380,1198,21,105,4916,2079,1325,1096,5844,140
2711,380,772,1096,78,606,105,1198,2776,3441
78,139,772,380,5844,2578,3020,16,2711,84
2711,3165,3951,739,3223,6249,21,606,3124,1829
219,380,60,3918,1264,1096,14,4916,8773,1198
380,1198,772,219,1096,3458,2776,1325,606,9507
380,1264,9449,1829,7729,3606,2711,372,2428,3378
3458,3124,5844,304,4916,6102,8027,380,7519,4962
380,2711,139,1325,60,3124,1198,6102,3223,9449
3291,684,2415,4963,7353,3166,6102,219,1264,9449
380,2079,3606,75,3378,3197,2711,2969,1264,3743
380,2711,1198,1389,1325,8773,140,5864,539,78
42,380,1096,2776,3458,2492,3918,140,586,3951
3776,9165,1198,1781,3454,11929,8708,1138,6946,12484
772,380,1198,12220,1699,9507,4962,140,139,60
1544,87,2366,3458,11417,7463,5992,5169,756,3564
1096,14,6777,388,6249,586,3124,372,380,918
380,9449,709,1198,14,6102,2711,139,2776,3940
9259,7238,6044,14606,167,6457,7195,4657,8027,184
380,2079,2711,3291,924,1198,1675,3458,606,1325
219,1096,139,140,2578,42,630,2711,3057,6044
139,1198,772,1325,4433,8773,3940,7519,380,3291
1198,380,139,1699,772,219,2711,709,42,9449
2711,2969,372,527,2119,1705,7129,52,1940,1793
5648,2711,606,5239,739,219,2776,380,186,1096
372,6044,2711,3124,3458,4534,664,4108,380,3712
349,1519,612,4424,3124,2020,87,4610,540,7519
1198,380,3918,1699,140,1264,3782,219,1325,606
380,3940,140,139,772,3441,1389,2711,2079,1325
3197,1264,2776,775,1445,380,105,7758,3951,14
6102,380,2711,1198,606,8773,3124,335,6636,14
1096,1325,1198,380,2079,1675,9507,140,561,1483
240,139,854,380,87,2415,612,335,1325,5992
2578,1063,586,2711,140,2776,219,75,3438,1198
4706,1944,12624,4601,697,8533,105,335,4783,10198
380,1325,1264,3782,650,42,140,2711,772,3918
2711,380,1198,1384,3238,3223,1325,2776,4916,1700
2776,9507,2607,1513,1874,5864,140,6622,2711,219
380,2711,42,3223,3124,1198,2776,3197,105,1325
380,772,5084,219,140,2776,4916,1198,42,709
5225,5800,8381,1131,5820,1129,8369,8364,12371,8359
772,9449,7278,2607,601,86,4706,21,8773,3238
3458,380,1198,1096,2711,3166,772,60,5844,3951
13818,2607,699,1513,709,2077,8533,6102,3952,539
5726,6249,854,139,3606,380,12494,1467,606,87
219,7758,60,684,2776,650,14,5844,1513,140
2776,7519,523,8773,6249,14,219,3940,2711,1513
5648,2119,1389,14,2415,2969,2711,1483,6249,606
380,1198,219,1325,87,2758,52,2711,709,2776
42,1198,380,16,1086,3918,2102,260,1904,709
3020,6461,7200,219,1384,2295,186,3736,3458,349
380,2492,184,539,3458,4962,3493,2969,1345,8773
380,1096,3951,3458,4963,2776,1198,606,140,186
3606,6249,1389,2451,8773,139,7129,3441,3854,3330
1325,2711,2415,75,2969,6249,5726,2102,1699,1754
1325,4669,3306,697,1854,3197,3330,8533,5864,709
219,5864,2711,42,380,709,3458,1198,3124,2776
380,1198,21,606,272,772,2711,6102,709,5084
388,380,2079,630,1325,2428,3940,2415,519,304
2711,380,3124,709,1096,219,1198,2776,3951,3918
380,87,2776,772,304,4108,3951,14,4916,1198
5844,380,5239,304,2711,140,2079,748,219,186
9449,6102,3940,2711,380,1852,4610,1793,60,3689
380,1325,42,3124,2079,14,1198,2415,52,7729
380,219,3918,3458,140,2711,606,42,6249,12220
380,1325,2776,1198,45,140,219,105,1096,2711
1754,2415,709,140,5864,42,78,260,380,398
380,772,709,606,2711,42,139,3124,60,3223
380,606,6102,3223,140,60,1096,3166,1198,42
380,78,2711,775,2969,3166,5844,6102,3951,5864
380,78,1904,3458,219,87,42,5864,139,2711
380,1198,4916,3458,772,4610,1699,8173,1325,3918
9449,2079,5239,3223,380,1096,21,1513,539,775
1325,3918,139,1675,2776,4783,4591,380,3458,3197
709,140,2776,8773,1198,60,139,924,380,5844
87,1198,6249,78,14,3951,1700,380,139,388
3918,1096,14,380,9449,3197,854,1198,9507,140
606,1325,739,5726,2079,60,219,3223,372,380
380,1198,3458,1096,42,140,1325,219,6102,75
219,42,380,105,1096,772,5864,2776,140,1198
606,380,1699,2711,1198,60,8773,2776,6249,14
380,105,2758,709,1096,606,3166,2711,1904,3951
1096,2711,772,1198,1325,709,586,2776,380,3458
380,4610,2711,3951,2079,1198,217,1096,2776,1325
304,380,3124,1264,3951,1096,140,5844,3940,3478
380,2711,3441,601,3166,586,1198,1325,4569,7758
9449,4207,380,586,739,2711,1198,929,7519,6102
2058,3951,2758,2776,372,3441,1829,5820,4963,42
7278,380,772,5844,1198,335,139,3606,21,3057
1198,380,140,1854,2711,2434,606,335,2079,3441
40,3951,1198,3124,2776,4963,6044,709,2006,2102
219,105,1325,140,42,5844,189,52,388,9507
380,42,219,1325,105,5864,1198,1096,184,2758
5844,3691,380,606,2079,105,1325,3940,3223,75
1372,1394,12007,9561,1568,18447,5071,1560,11998,5084
1198,42,380,2758,87,3918,3357,21,184,690
380,1198,2711,709,3458,12220,6102,87,2758,4433
772,140,3951,3197,1264,3940,3478,3166,380,3223
380,3458,140,1198,60,1063,2711,1096,4916,2079
75,539,3918,11385,6249,6745,380,60,16,5864
4916,380,3478,2102,2428,1198,140,3951,3458,5844
380,219,606,1264,709,186,1096,5726,2776,140
2079,3686,7353,380,1852,3951,304,1513,2711,6939
380,2711,1198,21,1096,606,140,1519,3441,105
2776,3458,14,1198,3478,9449,140,75,219,7758
1198,1325,139,772,380,2776,2428,3441,9449,3458
380,2079,606,2711,2776,219,105,186,1096,775
686,3951,380,4510,272,4916,2659,709,4108,1932
380,140,1198,7519,709,2711,16,1483,1829,335
139,6266,2102,6001,6372,5763,612,518,9621,665
1198,3918,140,2711,6102,380,5992,7519,709,1483
380,2079,1198,5844,105,5239,7758,8773,219,40
380,140,42,2711,1325,139,21,3458,2776,105
2578,3478,606,709,219,1325,2711,380,1096,186
184,571,3223,87,154,14515,146,21,2428,686
1513,1675,60,2415,189,1063,3940,140,14,4706
380,42,219,3918,1325,139,16,5844,140,105
380,1198,606,2711,3458,6102,739,45,5084,139
6518,2711,3478,8027,1198,380,772,304,3606,9449
3441,1096,372,2711,2578,4706,658,45,7278,75
3330,5858,1198,9449,3458,6622,3166,2091,1829,8027
380,3918,1513,772,4706,4108,4669,139,1874,4601
2711,380,1198,140,75,1325,6249,606,1829,6102
1198,380,151,3124,60,3166,3458,4916,75,9507
2776,3951,45,9507,105,2058,1753,709,4974,739
380,139,6102,2776,1198,709,9449,219,42,2711
1198,2711,3458,380,3951,2079,105,140,3124,5992
380,2711,1513,3951,1781,2776,1198,2969,3918,3458
2758,1325,9507,140,1467,42,219,1700,2711,3458
380,2079,3441,2711,3940,606,1198,304,1325,1483
380,1198,219,2711,3124,3918,42,1325,1096,75
380,219,5844,2776,6102,42,87,105,709,1325
2079,380,1198,9507,105,3951,21,1264,3940,709
139,2711,60,380,8773,6102,3166,2102,219,684
380,3291,184,60,5844,2079,1513,539,4916,349
1096,606,3124,1264,1198,2079,380,1325,9507,105
380,1325,1198,139,2711,6102,606,772,219,690
380,1325,140,2578,2451,3458,4699,2091,519,709
3951,2711,5844,60,709,3020,2428,5084,3197,45
2989,380,854,4228,630,328,140,75,3952,1198
9449,709,2079,380,3124,1264,1156,4783,260,630
3454,380,2776,1198,772,4916,2711,4390,1325,139
380,1198,140,3458,219,42,14,6102,3357,4610
380,1198,139,1325,2711,2079,739,3951,709,3458
380,1198,2711,6102,709,1483,5844,2776,140,3124
3166,1096,380,2578,2776,140,709,1325,219,2711
1096,380,140,2776,60,3940,3166,539,2711,3124
380,1198,709,5844,1384,219,60,6102,2711,7463
1198,4948,1096,3458,1516,1325,7519,140,184,9449
219,1198,380,2711,42,1325,140,139,105,3458
709,3951,4108,67,2578,304,829,3197,561,6102
380,3951,75,139,709,2711,1829,5084,219,606
3951,380,75,1198,709,5844,606,219,21,2711
380,1096,219,140,42,2776,105,3951,1519,2969
1198,3951,709,4867,586,772,686,748,1389,2711
380,2711,78,1513,4610,4916,709,2776,3454,3952
380,1198,772,8173,709,946,139,4438,3454,9507
52,380,87,5844,60,2711,260,5239,1325,219
5648,87,6063,6064,5084,186,105,772,189,6913
748,9449,739,3743,4428,3223,4433,3057,380,709
2079,380,1198,3124,140,184,2711,75,1264,2969
75,42,3124,184,6102,2079,16,87,1264,2638
3689,2952,665,7463,3291,1086,3057,6668,4256,1483
1198,21,380,3951,4962,42,3124,60,8533,1513
3458,380,772,3441,2711,1198,139,709,6102,1325
1519,1096,219,380,3166,105,2776,140,709,3951
380,5844,186,139,2102,304,3166,1325,140,1198
4125,6241,1940,1675,1829,539,4783,78,4860,6457
380,52,3918,260,7729,11319,3606,1389,2969,3940
380,772,219,2776,4916,709,1198,2102,6102,3166
380,3951,1096,105,3918,42,3124,1264,2079,9449
1198,6102,2711,380,6249,690,3197,3940,9449,372
9449,772,1325,139,3478,7519,1483,4390,3458,3057
606,739,304,1325,772,42,5844,4963,684,45
380,1781,6756,2776,7758,1198,219,8027,1675,14091
516,3951,4916,298,877,1198,709,2079,5844,380
139,4930,690,612,3223,6676,918,1117,3689,4867
4565,5610,3838,1883,655,5525,6537,5526,6518,5548
5726,7819,4669,4962,380,5106,772,7353,1264,4207
9507,5844,304,380,140,105,1325,2711,2578,4610
5084,2428,5992,87,1198,3124,1096,398,5864,709
380,1198,140,2969,2711,709,75,186,14,3166
380,1198,78,3458,2711,1325,606,6102,5844,772
186,2969,380,1096,2711,606,772,2079,21,140
946,380,1325,16,140,42,189,4669,84,1700
650,4207,3291,3940,11319,739,186,183,260,1325
684,380,21,606,52,4962,7758,482,45,184
2711,1325,140,380,2415,52,4706,219,78,4783
1198,5844,2578,380,4657,3166,2711,8773,105,3458
6102,380,2711,3606,1198,1325,739,4916,349,3458
695,1483,567,1904,2758,627,1198,539,1874,8840
380,139,219,1198,42,140,2776,6102,2711,3458
1198,1264,3951,380,2711,709,1096,75,139,3166
2295,2428,2079,1384,304,380,1264,1232,748,3110
1198,1384,1325,380,2711,686,612,2607,1675,3143
4670,4657,13619,380,1904,3686,697,7068,3166,21
2776,380,1096,1198,42,3166,539,6927,75,5748
1096,2776,349,272,4963,304,2079,1675,1519,4962
380,1198,3458,140,2711,78,2776,1325,3124,75
219,7580,42,1519,380,1198,3918,140,2776,139
2711,380,709,2776,3124,2079,9449,1829,3952,1940
12624,380,5791,5776,5775,15166,4390,10357,1139,15184
3441,139,1325,2578,380,1389,601,3458,3223,1198
2711,380,139,606,1198,739,709,3458,5844,772
219,189,380,1198,3458,12220,151,42,139,772
2091,739,380,1675,5844,3223,335,1754,3743,21
140,51,518,204,2711,3940,829,1198,260,2607
6249,2472,1829,586,5801,1325,21,606,87,2492
380,151,606,5844,1325,140,87,2776,9507,709
1325,772,21,612,3691,75,4645,567,998,45
380,139,3918,2711,6249,5819,1198,650,42,2079
380,1096,42,2776,105,219,60,1198,606,3124
709,1096,1325,2415,717,1198,380,3799,14,586
4186,638,9635,10832,2956,9399,10555,2464,4867,8078
380,14,6102,1325,4390,5992,2428,335,2415,2776
748,606,3124,4428,4768,3951,12127,3478,6351,5084
17945,2163,2230,2223,9780,9782,14455,14458,9830,2408
1325,139,380,3458,2776,1264,2711,1198,9449,1699
380,6102,709,349,9449,1198,105,2711,14,3124
2711,380,2776,709,3478,3223,739,335,2578,606
380,60,42,1198,1325,4963,3458,2079,3782,3940
1325,139,586,14,87,380,6102,4610,3689,2711
733,1198,3606,4390,5844,6102,140,1264,709,3951
1096,1264,2776,3918,5345,606,75,140,105,854
380,772,539,3918,219,105,1198,3458,2969,42
42,4390,3197,184,380,709,6239,7539,11390,75
140,1325,606,1700,2711,139,5992,7729,3124,567
380,1198,1096,1325,105,304,2776,42,140,2711
380,1198,21,2711,6102,1389,78,139,772,3458
380,1198,1325,140,42,606,139,9449,2711,2776
2415,14,2006,2149,139,918,709,9507,2607,1264
219,380,2758,6249,1096,3124,1198,709,1513,3918
4645,8773,567,1874,2862,60,1325,5747,3951,2472
380,1198,219,21,3124,105,42,2711,3458,606
380,5844,1198,3124,1325,6102,42,105,75,709
2711,2607,2776,1829,217,1198,3124,586,7218,3330
6249,1325,9621,3223,7278,2952,877,6704,739,9449
380,2711,219,3918,8533,539,1699,709,42,6249
606,380,1096,3951,2711,140,186,3166,3124,2758
380,1198,2711,21,184,3458,4657,3918,42,1096
1198,380,2776,219,140,2578,1325,2711,8027,3124
1403,3357,21,140,6457,2340,5858,581,4390,1325
7758,3951,5348,2079,75,184,709,2776,692,561
2711,380,772,3458,709,586,304,3918,690,6102
0,10344,10346,10347,10350,10352,10354,10355,10356,10357
380,2711,1198,2776,21,5648,105,606,3951,3441
380,219,105,184,519,42,7729,14,5844,9449
14183,11119,2193,748,14216,2188,4504,2182,7068,12627
380,540,606,186,9507,1675,6102,1483,3124,1700
3197,6102,1156,75,3057,2415,3782,105,6679,3020
380,1198,6102,139,709,1325,2776,14,3606,1264
1198,5084,2247,9297,4962,3458,2758,380,388,3124
380,2776,1198,219,105,3458,5084,606,3918,1096
140,75,380,3940,1513,3691,3951,78,5858,1467
3940,3441,3223,739,6249,8773,2711,1325,5726,686
380,606,2711,1198,219,709,6102,105,2776,1325
1126,12220,380,240,5546,601,52,2711,45,2007
2952,455,6002,3435,895,3801,1287,8596,219,6670
14,6745,1463,380,2492,105,5374,6116,388,12160
380,2711,6102,709,8846,606,219,8533,1264,3458
380,75,14,1325,139,1483,1198,9449,2711,2758
380,1198,1325,1389,2711,9449,709,3918,139,6249
380,139,5844,2711,14,1198,1264,709,3951,772
380,5748,5864,3057,1325,3357,75,1096,139,3458
739,3940,3743,4974,4706,606,380,3223,6102,140
5844,219,606,14,186,139,380,1699,2711,709
1325,219,3458,3057,7758,1198,380,87,3478,2758
1699,151,772,2091,8173,3478,4948,3223,7870,748
1389,372,1096,219,14,2006,918,10199,606,2776
1325,380,2711,1198,606,139,105,6102,2776,772
3111,5858,144,1063,6249,612,14,4569,4538,4582
2711,380,1198,60,75,772,2776,709,606,2079
606,5844,2079,5648,8027,1518,684,4390,1264,5225
1829,8173,3940,21,686,2969,139,380,1325,8773
87,1700,1096,1513,2415,184,2091,140,211,3952
380,1198,2711,75,6102,140,219,105,709,78
140,1325,5992,3918,5844,5084,380,1483,2415,606
380,5844,42,539,2711,1483,184,3378,540,1198
14091,3441,1829,3330,3940,380,2758,75,4645,586
2711,2776,380,219,1096,3124,709,140,1325,9507
739,1198,380,3223,2711,3441,11028,606,6249,14
2776,380,349,1096,2079,219,2711,775,14,1198
380,606,1096,2711,772,140,1198,105,709,3441
689,380,2711,5726,1325,686,8173,709,14,1063
1264,304,2058,606,2023,684,10199,4706,1096,3197
1096,709,380,184,2711,60,2776,75,3918,1264
739,372,380,2711,1675,606,1325,7870,5239,186
380,1483,2079,2711,9449,1198,1096,3951,105,3940
772,4896,3223,1516,6518,8173,349,739,829,1700
606,380,2711,9507,2776,2758,2079,87,3458,1513
1384,709,1198,3458,380,3782,78,8773,2020,416
380,2711,1519,5648,2776,1513,304,2648,349,1198
75,2776,1198,3458,3918,3952,380,2492,15070,4610
380,219,1198,709,3918,78,42,4669,606,16
380,772,5844,140,1198,2776,3166,2079,42,219
2711,380,45,52,1198,606,2969,219,1940,14
140,1325,2607,518,2007,2758,16,2415,1756,304
1096,380,1198,606,219,75,5844,105,42,3782
4610,152,2117,140,6249,7519,9158,665,3666,1850
4172,918,4610,15622,4591,873,4582,877,4571,920
4915,4528,8846,2758,561,4963,4765,5716,1131,2485
3385,3057,260,3166,380,1096,335,1416,6676,1325
2102,105,3124,1198,3689,52,4407,380,4962,1325
380,5844,1699,6102,1325,8773,2079,139,3918,14
7778,2997,1686,9343,15776,4876,2993,7432,9338,15779
219,380,1829,606,1389,588,1096,2711,3606,186
78,3951,2711,2776,372,3559,3166,519,1264,304
219,42,140,380,1096,21,3458,1325,75,2711
186,684,219,4706,4783,2776,380,1264,5864,2647
4962,6102,2711,78,219,606,380,3124,105,2776
380,2711,1198,3458,9449,606,2102,772,139,14
380,219,87,1198,105,5844,42,1096,2776,2711
3951,2711,4706,45,739,1513,3124,372,1325,304
2711,45,60,567,2758,186,1904,6102,709,684
380,709,3951,140,42,219,2776,14,186,2711
606,186,105,924,1801,5648,1325,2776,2020,2969
739,5084,14,1325,1198,601,9507,3478,772,1389
219,42,105,380,1325,2711,1096,3458,3918,5844
380,1063,3951,2711,2102,60,5084,8027,3454,7758
4252,3098,457,2376,6776,3794,443,439,5150,5140
380,3458,1483,775,2776,140,3918,2711,1198,539
380,105,4963,219,6102,709,4657,42,1096,3458
416,75,3952,2607,6044,260,3951,3438,2571,1176
2711,1389,606,1829,372,3606,8773,1754,2079,1940
772,380,140,1325,219,14,3057,5844,1198,151
219,2711,42,2776,5844,2758,2079,380,2969,1063
380,2079,539,1904,709,606,5864,1513,4963,304
2776,3918,1325,219,105,42,140,772,1198,380
151,380,75,140,3166,1198,2428,2091,1264,84
380,1198,219,5844,105,42,2711,2776,1096,9449
606,380,219,775,1198,2776,5748,2711,772,946
2711,1345,3554,692,4610,9449,388,3952,9982,1278
1198,380,140,42,219,1096,139,1325,3458,5084
1325,380,42,219,606,3124,3918,1699,5844,2711
1325,16,586,2578,380,946,3799,6102,2711,139
7282,8773,2776,87,938,140,1675,5864,257,1513
380,709,3952,1325,3458,1198,10832,21,2711,5748
2711,606,219,6249,2776,1096,772,3918,186,380
380,2711,2079,1483,1513,60,606,4916,775,5239
10797,5992,2192,21,1513,380,9788,1754,2711,105
380,1198,775,219,2711,42,4610,2969,5844,3951
380,606,219,105,1198,3458,1389,2711,75,5844
219,60,380,1904,6044,1513,5239,539,1198,184
1829,2776,6044,695,398,1781,184,2089,9507,1940
1198,380,772,2711,6102,105,219,2079,709,586
189,3458,140,380,2776,1096,3124,4108,105,2007
1198,3478,1156,4948,139,2711,3020,14,606,16325
601,772,3478,7519,1117,139,3438,75,2102,3743
665,627,45,14,6249,772,2776,1699,60,2758
380,1198,140,1096,42,606,75,3124,2711,2079
5748,1513,60,8432,1852,612,4706,219,2571,4610
1198,380,612,6102,1699,918,8173,139,9507,42
695,1198,42,78,3197,709,3357,2928,140,16
380,772,2711,6102,60,1513,2969,1325,140,606
380,2711,3918,1198,2776,1325,3454,772,3223,3458
1198,690,380,772,606,1483,8173,9507,2711,21
380,21,3458,2711,4962,3166,1325,60,3124,709
380,709,1198,2711,3606,3441,42,3951,3458,9449
380,219,2711,3458,2776,1198,139,184,21,4916
380,709,612,139,6102,42,388,14,4645,7485
3478,606,380,5844,2711,772,588,45,1198,1264
1700,3118,9507,154,186,139,627,2578,775,2119
1699,1198,2711,665,151,1516,854,709,2776,772
380,3951,1198,775,3166,140,709,21,3124,304
2711,380,140,3458,1198,586,78,1096,709,2776
380,1198,709,2776,2711,139,3478,4916,854,772
380,7758,2776,11028,8173,709,1198,1389,772,6249
2711,3166,4172,709,3110,6249,1139,2247,6351,1096
697,3124,3223,3568,606,9844,4569,105,380,518
1198,140,380,75,5992,3940,2091,1325,21,6636
380,1700,2492,709,184,75,3257,105,5239,2079
9507,4916,3951,1940,8533,2006,3207,3378,5345,9574
380,709,1198,2776,2711,1096,1519,4610,184,9507
105,739,2079,3378,6249,2711,519,3902,4601,3438
140,380,139,75,2776,3458,5844,3918,1325,1096
105,45,380,7286,3223,5239,2607,1513,1801,539
380,1198,772,75,606,140,2776,1699,2711,3478
3378,3166,3458,775,3918,1519,8027,380,586,105
1198,14,9507,1325,3020,4610,3606,139,380,2472
380,1096,1198,2711,2776,219,606,4916,21,2079
2776,606,1096,1513,658,78,7729,3890,2758,1940
380,7519,2711,5844,1699,6102,3458,1198,1325,9449
1198,380,3458,772,1325,3057,2711,219,1264,139
380,6249,1198,219,105,21,1096,42,606,5864
2711,2776,1096,380,60,3124,2079,1675,775,219
380,219,140,1096,42,2711,2776,105,3458,1198
5844,139,1325,2079,388,87,4783,1483,1264,12557
3458,380,6102,8173,709,8773,699,606,6457,4916
380,2711,709,1198,2758,139,9449,606,3223,4390
380,6249,1198,75,748,3458,5844,1699,6102,139
606,772,380,3691,60,2776,1198,3918,709,7278
2986,8430,45,8773,3223,6304,1874,1264,60,240
877,1345,1096,5084,42,2079,1173,380,1513,8840
3918,372,739,3458,7519,1483,3854,1675,2472,304
1325,380,709,14,140,1264,4963,3458,772,3940
606,3918,260,219,105,380,1198,2711,1325,6102
380,1198,60,606,709,219,2776,772,6102,2711
3845,877,540,4921,4506,6685,3216,6402,2700,6676
1519,8533,6485,3940,2607,1988,1904,5992,1063,3951
380,75,105,1198,5844,1325,304,14,189,140
2079,1513,380,3951,219,1063,2006,2969,140,3166
140,380,1829,1675,3223,601,606,60,739,2711
380,105,1198,5864,3458,2711,3606,60,219,3197
380,349,3951,2415,105,772,2079,87,9449,21
9507,1063,2006,1198,8533,5844,335,40,3568,4063
4657,4569,2492,14,5109,3124,2776,1096,380,7729
380,2711,1096,1699,1198,6102,1325,9507,2776,139
2711,606,11808,3412,1727,3124,9449,2079,372,189
380,78,606,6102,709,1198,140,1325,1699,2776
60,4948,772,380,139,2434,8173,4063,3223,6518
1198,380,219,140,14,606,184,539,709,21
2058,540,1264,21,1198,3951,1063,709,6499,3691
380,1198,219,1096,105,606,3458,42,2776,60
2696,1467,748,3238,60,8158,1117,3940,12268,772
684,5844,45,1513,2711,606,184,304,772,1483
1198,380,772,139,9507,140,2102,606,2776,3166
8773,1829,151,2607,3691,2787,40,5546,588,6518
60,686,5844,3458,3952,3951,10407,380,606,3166
