1,2,3,4,5,6,7,8,9,10
2711,3458,380,1325,139,3918,304,539,9327,7729
1198,2776,1096,1519,4867,3951,4963,5900,2711,1781
709,690,217,2079,3940,1513,3691,854,13026,42
539,9507,1287,2949,1850,3743,1483,8533,4783,682
6155,998,4763,974,3918,3057,918,84,380,5845
1198,1325,5109,3951,1287,1096,189,946,380,1264
140,1096,380,6745,1198,12220,184,75,3124,219
1403,1028,1516,748,6518,772,3223,10147,877,3364
924,6239,139,2079,1756,219,3918,3166,533,709
1198,2091,380,2428,139,3458,772,1699,5844,854
9449,380,3166,3197,139,3124,3514,5844,304,606
7353,2969,7195,3166,1264,3951,6102,1156,1198,4433
2091,3166,8158,601,2956,219,1519,1516,13548,3575
3951,21,1384,561,1198,380,1287,78,1325,709
8773,14766,1303,9844,4835,4783,1131,380,1096,87
2006,2867,7416,3291,3655,588,2428,219,2079,4033
380,1325,6102,1483,45,186,1096,3166,4360,709
8773,9507,1829,3791,140,3505,4963,2711,539,45
3223,8773,3478,14,4390,60,380,1699,739,6676
739,2711,380,9507,8533,1904,186,606,42,7758
2711,1264,3952,380,9507,1198,3951,219,1513,2079
75,21,3918,9449,2711,3951,854,7353,1198,1325
6249,1483,6002,2711,7519,8533,7353,10674,8773,161
3951,567,60,1133,1198,380,75,9449,1063,78
8773,2376,1793,2058,3462,1829,1389,12457,994,3606
924,1699,1622,1675,5829,2711,1829,335,10062,4962
6249,42,9507,1325,219,1198,380,139,2776,5844
6490,3788,672,14842,10909,3412,3124,5489,4172,977
21,1198,6102,3441,3918,380,11028,5648,7353,3933
1829,1145,2711,682,4065,539,2006,78,9941,921
2077,2079,561,1403,140,1063,1325,7463,2776,4433
42,2776,140,4963,3124,380,709,1198,2758,2711
2711,380,2776,5844,4783,1829,87,1513,3458,775
1699,8533,5084,2607,16,78,1325,1198,4610,918
688,775,4212,3782,16,11385,219,4669,1801,614
380,1096,60,42,3441,697,186,1107,3197,606
3441,1325,9449,139,772,748,601,3864,4510,7278
1028,4645,9982,3438,10767,21,7218,482,2007,161
6249,2711,3918,606,380,3606,772,1198,14091,1389
2020,3223,606,1133,6636,75,1198,1699,5858,2776
772,380,2711,3951,2776,6249,3606,2428,606,1198
335,3458,2578,1096,3864,7195,2007,2969,2711,3197
6249,5819,6514,4948,2091,854,877,9449,3723,12268
2472,3952,1264,2758,1519,539,372,1513,2969,606
12624,219,1325,380,2058,8773,2776,2711,5844,3918
7784,2711,349,42,45,12494,739,7729,60,304
2711,775,380,1829,606,5239,3124,2776,6044,1852
1198,6372,1519,380,3940,4433,540,1904,75,3666
380,7580,139,7519,946,8173,4433,12220,4716,4569
12220,8773,139,1705,2776,739,772,5084,4670,21
219,380,5864,140,3166,4962,42,8533,3458,6102
380,2711,6249,14,219,7353,1198,7758,42,4390
1063,372,3940,1700,6249,606,2711,7278,664,388
1198,2711,606,3606,6102,7353,5648,3223,9449,4390
1198,51,4610,5471,1892,219,1829,380,12095,140
3378,2758,1700,6821,2711,140,1325,151,527,748
219,184,2058,1519,3166,4962,539,14,2776,40
2711,4108,380,3989,3478,588,1096,3458,139,709
1829,3691,2376,9507,1096,2711,6249,7285,140,2776
3951,519,51,5680,3330,1829,1287,4186,5992,78
4639,12913,8159,4657,1705,4690,7730,7726,5705,3851
380,42,1198,2711,2079,6249,8533,5225,2102,3223
304,3854,1389,2776,567,3951,219,5864,12624,540
1519,3940,8773,304,105,21,3951,272,1513,6044
3441,3743,2578,75,6249,380,6821,3223,527,3940
6372,772,2969,4670,5726,1689,3291,567,588,9306
1325,380,1096,2711,4390,3378,9507,139,4783,11028
4601,4681,4207,4228,1325,4365,9449,1246,4645,4706
1139,2492,9449,1325,612,14,75,7729,3691,335
606,7729,3743,2578,4963,6006,10647,1705,4229,7758
1519,586,105,14,1096,1483,1264,2711,52,4610
304,380,4706,260,756,1513,8533,924,3989,829
3743,3940,4867,2578,5155,606,45,3951,601,349
380,1198,2711,140,709,3951,2776,1325,1829,1519
658,21,8773,5239,709,8173,4510,6063,1753,2930
380,1198,606,1389,184,4390,2711,7758,4610,6249
9507,2711,139,1096,380,539,4108,1325,1781,2776
3940,3330,3951,739,686,3124,7870,3441,4867,1325
3378,140,75,5763,1513,1096,1264,5992,9507,1198
3197,854,184,946,690,11047,380,877,151,78
2776,11319,924,219,349,3478,380,1198,4963,6622
606,380,772,1325,709,139,60,4390,219,3441
10199,2442,5648,1483,3918,692,40,2492,1739,1173
3124,2711,2434,3918,2776,380,42,1264,52,1325
3918,1467,1198,3768,5844,3458,4334,3782,14,140
380,2711,1198,2776,6249,1699,606,1389,1096,709
709,3801,6636,8116,4963,11417,11992,7134,6249,5453
1198,380,4916,2711,1325,75,139,3458,2776,7278
2091,380,1198,1325,7729,2007,3378,1264,3166,1727
42,372,6939,8840,9507,105,304,3502,775,1096
6249,75,3024,3940,686,2969,45,52,1028,638
219,380,2711,1325,1198,3124,1699,6249,3458,139
606,380,304,2079,2711,219,372,21,588,3940
1198,606,1325,380,9449,2415,3940,12220,4867,6249
2711,8533,380,140,3124,2758,775,1513,1325,606
2711,3458,1198,3124,3197,380,1699,186,6249,11028
1829,10199,3493,1519,3166,3378,1096,6002,5411,2776
380,3951,1096,186,52,1198,2776,2711,1264,586
5864,380,1325,5726,1096,184,2776,2079,3458,709
739,6249,994,1389,8773,6518,380,60,14,1198
75,1133,1700,380,1198,5084,567,1699,60,21
380,772,105,21,1198,3940,1325,9449,3458,606
1198,1156,1699,3223,2102,6249,709,1325,139,772
189,2492,304,684,2079,87,3478,272,1198,4610
3458,4591,1325,1198,380,78,335,709,6767,1700
482,9449,2711,4974,6102,388,5864,3606,380,8773
5726,105,380,3458,139,8773,5374,12220,12624,2969
1096,6044,1699,4207,7195,40,8726,45,8773,52
52,60,6676,3166,11992,748,561,3291,4334,1483
561,606,1675,1096,184,380,739,5084,2089,2711
139,1156,8173,14,690,3330,1259,2102,3441,4948
9449,6249,739,3606,139,1117,2428,3330,7519,3743
539,2711,606,380,3918,219,42,8773,21,1940
1940,4706,6304,1389,2711,3124,7353,5648,1699,4108
2776,540,5844,12624,2711,5648,3951,5992,372,1519
2428,739,139,3166,2648,1555,2607,748,6584,3223
2969,4962,1198,3918,9449,186,756,1096,5155,686
1198,606,9507,3124,1096,772,4433,2007,1325,739
1513,60,8533,5084,87,1325,519,1198,1904,5820
1198,380,219,1781,105,2077,3166,772,1264,6187
2776,586,140,8533,1519,260,1096,567,775,1264
2711,380,690,1198,14,9449,3454,946,6249,709
380,772,6777,709,87,3441,4390,75,2007,4896
2711,219,2149,709,4783,2659,5992,380,7758,3686
12569,3918,1608,1781,7353,304,347,6249,40,96
9297,3441,3223,11028,6044,4962,4867,1675,739,1063
6249,3458,6745,219,4962,2711,3166,380,3918,2969
380,772,2711,2776,3918,709,78,4610,3458,1389
5581,482,1793,335,772,523,5820,739,8773,11670
1264,6249,606,388,1198,7195,1700,139,87,9449
3412,2659,3952,1555,588,1516,2711,977,10832,3238
14,2711,1198,2079,606,140,1063,380,8773,7758
4962,606,8878,5726,2120,7729,1096,78,3777,219
380,775,9507,42,2776,140,606,1325,3478,586
8773,1389,2711,606,1699,380,6249,664,139,3478
9079,8533,1133,5084,2711,6402,1519,2091,1781,87
4108,3940,2664,1096,523,1513,630,3291,10494,3458
1198,3940,60,3458,1904,372,21,3124,1325,3782
9297,380,105,4407,11028,184,5844,304,2079,52
539,217,7463,5992,1325,8027,21,9449,189,2079
1700,105,709,380,2079,606,186,184,21,3782
6249,2969,2711,3124,1829,335,977,21,380,304
2711,14,3458,380,3918,1198,606,3441,1699,3454
380,8359,4610,1384,4212,6283,1756,7870,4669,6372
1829,1663,75,1063,60,5992,1519,14091,9297,1246
6249,1483,1156,2415,664,2711,3689,1214,10723,7278
2711,739,606,1513,1096,539,6304,1198,709,2969
3207,3289,5801,739,7726,186,417,2234,167,12624
1519,380,5239,60,1513,1829,349,7758,2711,2079
139,772,75,4378,2969,219,3940,380,6102,3223
2492,75,1198,2711,3124,6622,42,184,1699,709
380,2711,1096,1264,1198,2776,14,606,6249,3478
5864,1096,2711,9449,2079,5829,12220,3124,105,539
1325,3223,3686,380,9449,139,994,7353,7278,2776
2711,2607,1389,1325,12624,1096,3918,2776,772,775
380,1198,2711,14,709,6102,5844,139,16,2758
3223,3554,2149,739,2079,45,21,3458,1829,11028
535,3454,540,11319,2711,380,6249,3197,2079,7134
380,42,606,775,3951,2711,1513,14,535,2758
1675,4014,2428,7729,186,87,924,3874,5239,3940
1475,60,45,606,4407,4974,5548,12220,684,11794
21,14,772,140,2711,4610,3606,7519,7278,1198
140,2415,87,4591,1325,709,3378,1829,184,4645
380,140,2776,9507,1096,2758,21,1198,42,219
606,3951,380,2711,5648,304,9449,772,1389,2079
2711,380,3478,3458,1096,140,1516,2776,60,189
2776,380,42,52,772,219,139,1198,588,539
2867,1264,3951,690,12220,2428,380,3291,6821,7195
6693,612,9449,6176,788,2415,2862,1005,1325,4014
380,1198,2711,606,140,6102,3918,2776,3124,775
877,2711,709,2700,1198,2428,588,3441,6249,7246
1565,2776,2312,10021,11173,2824,11285,879,211,695
60,6102,3454,6905,380,8543,586,8773,84,3166
60,2711,380,1198,372,184,219,8533,1070,3478
380,772,4569,5819,3606,4360,1516,3918,8359,10767
60,709,1325,3223,139,2776,3691,6372,2079,272
3951,4962,1445,924,3165,1264,3166,587,4916,2711
1325,380,709,1829,105,60,349,335,2079,1096
4601,5648,10357,86,4059,3940,3864,398,3685,3606
380,2711,1198,2079,775,304,5864,87,3606,272
606,380,139,709,4601,392,1519,2969,219,2776
11144,7519,8597,4916,3454,380,1689,5836,4835,78
9507,140,2776,219,924,2117,1389,14,12624,695
688,1096,974,2776,12624,2758,6044,2711,10249,1063
140,1897,1483,78,1096,3458,4610,4783,5546,3554
2776,1198,380,219,2091,9507,3458,1516,1096,709
2711,9986,5648,1198,3606,5864,380,6006,1384,6002
697,5239,756,372,3245,380,5601,2007,304,1096
380,1513,606,2776,60,3493,709,6102,11028,1519
1483,2434,1096,7519,186,2776,739,606,1519,140
161,3458,5374,60,606,772,9548,3433,6776,6351
606,1096,3166,2578,2711,829,3124,3989,1483,1519
140,2079,380,45,10249,1829,42,8173,3223,335
1325,3441,772,2711,686,7519,14,3223,606,1699
60,3478,606,380,1133,335,3166,1063,3441,527
4706,3606,756,1389,2711,8840,540,5225,5239,1675
3951,2776,6249,2711,606,6102,1096,8533,60,6518
105,737,5864,380,12220,16,9507,924,3918,1325
380,3124,539,60,2079,140,1519,2711,6102,3166
9511,1096,1513,3458,75,4774,3124,6745,2969,1519
380,139,349,184,2711,1096,539,12624,11319,1325
3166,6636,7393,3458,8773,2776,1096,5374,7353,5864
684,3223,6249,5155,2020,8773,2711,5795,6518,8731
184,140,1829,1519,8533,2007,380,540,217,6927
7278,3458,1198,1325,2776,1096,9449,2102,380,21
10199,380,21,186,9449,4783,1699,1781,1904,2079
2711,219,2969,9507,380,3124,75,2776,139,1096
3223,2711,2758,3918,372,380,606,3951,709,45
9507,1325,1096,586,2776,105,8840,3478,42,775
1325,709,380,2607,2711,567,3478,75,45,140
87,2079,140,1063,380,2776,2711,9507,105,1325
772,3223,2415,748,739,3197,21,3020,8173,3291
380,1753,2676,3124,2776,3940,4591,51,3020,3918
139,3918,380,1198,1264,5992,1850,2091,7539,1675
606,78,60,380,3606,2711,2091,3478,2415,3223
606,21,3441,6193,1389,8773,1904,139,3065,2578
1096,3458,380,2711,1513,3951,4948,709,42,1519
3124,2079,380,186,6249,5648,2776,1096,586,1829
1198,7729,380,3357,12220,5084,75,3020,2711,1384
380,561,21,3357,3020,6249,3606,1198,5819,2711
11069,217,3724,2699,3861,219,4334,1463,3951,2776
380,1700,709,772,3165,3478,3458,2758,518,2776
4751,2711,5648,2776,4601,4896,3940,7195,21,380
709,9306,9449,260,1139,4732,3057,5726,5748,4963
772,2428,2711,9449,139,6249,686,3478,1325,8773
60,606,739,1699,4407,2591,5648,6249,523,380
2952,2428,9449,380,3606,6102,1483,1156,140,139
1198,1325,139,772,739,3782,606,3940,2711,3441
219,42,2776,2758,6102,4610,2711,140,139,1246
3458,380,5864,219,2415,6102,139,42,3166,709
606,186,140,380,60,2079,2020,6249,601,3124
5648,14091,4390,3124,380,5992,523,8027,5239,3951
4300,9756,5992,2058,3813,96,1193,10767,1932,1874
12104,3197,4336,4337,9647,12900,10862,8176,3177,8177
1198,380,60,772,5992,3458,3606,2776,4916,606
380,60,1198,6249,2969,219,601,1516,588,189
1096,2776,709,75,5844,2102,380,184,105,1519
606,380,2711,1096,6249,1829,3951,739,1198,11028
380,9511,5864,2492,1829,2472,5310,2212,748,75
709,6249,1198,60,695,219,540,12220,5858,1699
219,2969,3458,380,1096,561,2776,9449,4706,539
2711,3458,1325,140,5726,2776,2428,3200,1063,5648
380,4706,6102,21,3458,105,11028,2969,588,606
3223,9449,3330,3454,3441,1156,2952,6249,1198,3606
3951,4645,2006,189,2758,219,2079,2149,304,5239
1096,9507,606,1198,519,380,2578,588,4783,3378
380,3606,772,1198,1264,8173,139,6636,2091,2711
3606,372,1513,2578,612,4670,6745,1700,219,4783
2776,1513,380,3458,51,1198,139,1096,42,1063
1325,1264,4915,2711,11319,5992,1513,6351,3454,4360
380,3057,3200,4610,6756,4657,3918,4916,772,1403
2711,260,2415,519,3458,7134,2607,380,151,7286
3454,3951,2711,1519,3918,3165,1483,2149,3686,3685
1513,3478,2969,51,5844,1581,11319,87,1516,1287
3458,519,380,75,586,3951,1513,1829,1096,1705
4170,1198,52,1325,5844,2711,75,3124,3441,380
380,7519,139,42,60,3454,3478,5844,3918,388
1513,380,105,304,2079,772,4783,1096,1904,1675
709,219,601,60,739,606,1829,588,977,921
3478,5084,2102,2711,52,5844,586,380,2758,1700
380,9449,140,2079,2607,42,2711,1096,3458,2969
4706,772,2023,1513,2664,5801,1699,1904,42,665
2102,380,3918,335,4706,2393,105,60,14,5707
1874,11028,772,380,3782,12624,2711,739,2776,184
4751,3438,14,3918,1519,7519,217,5680,3940,1198
8533,3458,2711,3918,1904,739,1198,1325,606,2578
380,60,84,140,1096,4108,186,6102,2578,7758
877,3989,392,380,709,11319,423,4751,1198,3441
380,606,1198,772,2776,3458,8173,7870,3951,4916
7580,9449,6518,2182,1325,1516,6249,3166,665,3743
709,380,5864,240,60,75,78,1096,105,184
5801,567,3450,304,739,8773,219,4720,1940,2711
3441,5992,8840,6739,140,87,3151,695,75,240
2711,772,1264,2758,606,3223,60,2969,380,3458
2079,380,7758,3124,75,3505,1325,709,2776,12494
606,105,139,7729,380,60,2969,219,684,4962
3098,151,3057,84,1384,3478,2428,1753,10494,690
1325,3458,3197,2776,380,1096,2711,3493,775,1198
4837,3223,4706,684,2023,3257,1940,186,3378,2079
380,184,3606,2091,2079,5546,1754,4706,219,9449
139,3166,380,772,2182,3291,1107,1516,1325,1483
380,1096,1829,335,2007,8840,3057,87,1483,3691
380,6102,606,709,1325,1198,2776,9449,1700,2428
87,139,5844,2711,3940,686,2578,1198,612,2079
1513,1264,4963,588,8840,8773,3124,1516,2758,3166
1245,1156,7729,75,2782,4861,4915,2904,4953,4207
349,380,3478,1675,1264,2428,372,6102,1198,4974
1063,2711,2607,1198,4963,5648,3940,6249,14,519
140,2711,1829,3441,1325,4601,5992,3951,8773,3940
709,2711,772,380,1699,4916,606,1096,1198,9507
2776,14091,7538,1705,5820,1403,10532,10175,1287,6776
2776,1198,380,3458,2711,1096,5992,140,3951,9449
854,1325,42,2711,2007,8173,304,2758,1063,186
1198,219,140,4962,2711,3736,151,1264,3478,7580
772,1198,1384,3441,6249,4390,7729,380,748,690
380,5225,5844,686,5084,1739,1700,52,1675,561
2911,3689,7011,181,2611,13684,6044,4860,4916,709
21,380,1325,2758,8773,606,3782,9449,3918,3940
380,3918,3458,1096,1198,2776,606,2711,709,539
709,3124,3458,1519,298,1904,2711,75,380,3197
2149,217,105,4805,21,518,4963,3458,139,260
2079,1325,2969,45,380,3918,219,3940,1198,2711
2089,4305,1519,3330,6739,12624,730,1851,4213,9367
4765,2079,8173,1413,12891,8158,6221,14803,6249,2100
380,3952,335,1198,1829,398,1622,42,2711,1519
3223,6249,144,10447,1699,12220,7580,4948,3743,3686
1389,7519,3918,3458,1156,8773,1513,867,2434,1829
2079,2711,380,2758,4645,304,349,372,686,260
6032,1198,1264,9483,2066,566,5992,10021,12327,3197
4963,2776,140,2711,540,3951,8840,2591,3187,688
5748,686,2776,1519,709,3951,539,9507,586,349
2711,3057,3606,772,686,918,1325,380,2102,1198
2047,3458,1325,2776,3768,1519,8027,540,2415,2758
1829,6249,519,2776,380,219,3458,4601,7353,1186
3124,1198,219,2969,3918,186,5084,3197,1700,1156
775,5845,3918,1513,4921,7758,1839,3458,380,2776
3810,1904,5212,7539,5155,272,2664,7554,9174,7592
739,12494,6176,1675,1325,3940,606,1133,3166,612
1198,75,1325,3441,380,3493,5601,9507,772,606
606,3458,140,3441,5726,1700,1198,1904,380,4962
3223,2711,2969,3197,606,8773,7758,6249,877,5844
2711,1096,140,2776,2091,3940,3951,151,6457,5581
380,606,219,1325,2711,186,3918,2776,184,1096
1198,380,2776,1325,1096,140,775,7758,6499,3940
2711,1198,1096,380,1513,606,3223,2776,4783,2079
1198,709,9507,606,2711,1699,140,1829,772,2776
380,184,5992,304,1516,7068,775,4242,697,7463
3223,772,739,3940,3165,2428,380,601,60,1854
380,1198,42,14,87,105,1096,1325,4657,184
140,3478,219,380,2776,139,1325,9507,2007,709
380,2711,140,7758,588,2776,1198,606,42,21
9203,3458,9511,523,4360,6457,12847,527,77,634
606,1096,60,3378,9449,772,139,3782,3458,6622
1699,380,6249,3951,3357,2969,8027,709,9449,3458
1198,6249,380,3458,650,2711,775,2591,3020,5109
4963,3441,7286,1264,2862,684,139,380,606,2457
5844,2711,2776,684,4108,709,1675,105,1608,380
14091,775,739,10249,1518,6622,3902,6102,1675,272
2711,1675,1096,1483,2079,380,2776,5992,1063,3124
1675,2776,380,1096,686,3124,924,60,4962,3166
1829,14919,3610,15070,7011,140,3322,7870,161,2184
6249,380,3743,606,4390,5801,2007,139,772,7519
3425,21,8533,2079,1518,4657,4861,60,217,2776
606,380,540,21,1096,105,692,12494,539,184
380,1516,60,7519,772,3438,2428,2102,6249,21
1622,5281,1904,1198,709,5748,2758,3454,3433,8116
924,2023,14091,4963,5225,380,6676,627,8388,2969
4706,630,78,748,184,416,634,2415,684,1727
4916,60,380,775,349,2776,3951,614,3458,8173
606,380,1198,772,60,748,2711,4962,3951,3940
690,1699,4948,3223,3438,772,60,6102,2776,665
380,1198,2711,140,12220,2776,219,1096,3057,3458
2711,1107,40,1513,380,3124,3952,3918,5858,1096
78,2711,140,630,1483,4916,7134,4411,398,60
2079,3918,2711,380,709,4963,42,3782,186,1904
52,372,7539,690,1198,6286,3357,398,1705,1700
1264,380,775,1198,2711,219,3458,539,3124,349
1198,829,2711,519,7519,5509,6249,4610,5084,380
219,4657,380,1198,2776,42,14,21,3918,3124
219,380,140,1198,1675,186,3441,1325,2711,2079
219,3454,6897,2970,380,5707,3952,2711,4962,2102
2711,1198,7353,380,5648,105,3940,2079,21,40
3151,8027,183,3124,2711,4916,10199,794,60,5648
5864,14,105,40,11385,13420,7519,2130,7286,4751
2758,8533,3918,4963,2711,5748,2776,5992,6249,8773
1287,2428,539,540,1940,12569,4783,1325,3559,380
380,1325,561,2711,772,2776,42,3918,1096,586
12168,8231,8277,2485,8252,2496,8249,8245,14798,2504
748,380,1198,1675,335,3223,9507,3940,686,606
3223,2711,21,5648,3441,4783,739,1829,606,1675
606,482,6102,3166,7463,3412,539,733,1198,60
2711,1829,3951,8773,380,1096,2776,1519,2079,5864
5225,630,1384,748,380,612,606,1198,8173,4390
219,3057,689,686,2451,5726,189,1096,3124,1700
606,260,2079,1372,684,4706,105,1513,2711,977
12371,9916,686,4699,1904,709,4751,3454,10532,140
2472,51,3291,5844,167,439,7512,4610,5864,3712
1995,3065,9654,518,3085,1117,6729,523,9165,3075
2415,588,3223,709,1700,6402,139,42,4645,3291
1198,3458,2711,140,709,78,75,1700,349,4706
1096,540,219,606,7519,2776,1519,684,4207,1325
12852,7870,1028,6518,1567,2758,2428,2587,7940,2711
7353,1303,772,3952,4438,5992,5858,1063,4601,2969
380,1198,42,775,1325,140,5844,4916,3458,692
4207,5084,5680,518,7464,13818,2079,4783,5108,4411
3166,3951,1829,9507,9449,219,2776,21,60,140
3166,380,186,3458,5864,1198,42,21,8533,9449
4751,8999,3449,1198,4948,6704,3330,1699,8399,10532
3458,380,1198,2776,2711,3166,5726,709,748,588
772,380,105,140,5844,60,272,1198,260,2102
8158,2157,12287,5918,2149,7758,2152,5899,585,13264
380,139,335,1198,2969,588,2428,2091,45,5992
380,2711,606,8773,1940,539,1829,184,105,5084
2182,4948,151,6249,75,1516,7580,686,5864,7819
380,539,2578,1675,1519,3478,4962,4963,606,8773
184,380,3782,1096,139,1513,1756,75,7195,6249
1096,1516,2711,2776,380,1063,6745,3458,3606,6249
380,60,3458,918,3918,105,3124,2711,3712,1198
380,3951,75,2711,3458,3124,78,9449,709,1198
8773,3940,1325,8173,5992,2711,3458,11028,380,4974
4610,6102,2428,2472,1955,304,6939,2091,8027,3124
1829,8533,3951,709,2611,4699,2607,686,5992,2149
10250,1003,1015,5092,6487,1010,9931,12973,1002,3124
2149,52,7519,1519,2006,3951,2578,2776,5239,219
1198,1325,2711,3951,606,6102,4963,3441,60,2079
12624,829,9449,5225,1139,2969,8338,186,586,1904
606,9449,3223,3478,2711,380,335,45,3441,60
2464,380,3606,5084,42,3951,3057,2428,2711,2758
6499,3940,1325,1264,9449,586,1198,709,14,5844
3458,380,8533,4601,772,1325,5726,1944,1139,606
709,380,1829,2079,4867,2711,1904,1325,3223,1198
1519,75,3124,140,52,2776,3951,42,1325,5864
3940,5992,3952,772,1325,140,87,1063,539,2659
42,380,45,2711,3166,75,2969,3124,140,2776
9822,1198,1096,219,3952,756,3918,5992,151,140
606,3223,2711,1513,219,2776,186,540,3124,75
380,3197,3124,6044,918,2711,2758,2102,922,630
2091,3951,1063,380,3613,1325,1513,9449,4974,10767
2079,9449,349,1264,3493,4610,772,1421,1483,304
1904,6622,12437,5864,540,3940,2412,686,2824,1834
380,21,260,5864,2079,2149,709,6102,9507,1198
186,5239,7195,5225,1675,4962,606,1096,2711,5648
8027,3951,1096,6249,3454,3166,6518,2711,2776,612
380,5648,4732,5239,3166,21,6249,1874,2102,5309
2711,380,3918,2119,3685,7195,3606,1675,3165,5169
586,3951,7729,1519,380,21,304,709,2711,3458
2079,139,3559,1096,2969,1264,5648,9449,1483,398
380,139,1198,2711,9449,1325,3454,709,7758,6249
739,380,2079,3441,2711,105,3124,606,140,219
380,709,877,606,4108,173,2969,105,2711,2079
380,3124,21,6622,219,2711,612,3458,1198,87
5239,4670,5155,929,748,2949,1675,1483,78,6063
14,2969,695,380,372,1892,2079,11319,8388,561
3223,380,21,2711,739,1389,3951,3854,372,606
380,75,709,1198,14,42,219,3458,3291,2428
3057,739,1198,75,3458,1483,7519,4390,772,3951
2079,380,2758,1096,1829,2711,2102,335,7286,3606
2776,1096,380,1325,606,219,140,184,3918,3458
4861,748,8027,9306,4657,5801,3057,6518,1634,3951
2776,4657,380,606,2758,2079,3124,304,2711,9449
3458,380,606,5084,3940,1389,3441,1198,5648,45
75,139,8773,21,2711,1198,772,1699,9449,3689
2711,6745,1198,1325,3458,1096,184,189,140,8027
380,1699,9507,1096,6102,186,775,7729,686,772
380,1198,2711,606,3223,739,21,772,3940,3743
380,772,606,2451,2006,6249,1198,739,2428,690
588,16439,1793,190,13030,994,5801,1005,1754,3330
380,2578,219,7729,3223,709,1325,775,4360,2428
2079,42,1483,2711,75,105,380,2492,2102,184
3223,21,60,1513,739,8773,4601,3514,3940,2711
5996,6397,10904,2919,2925,12624,2930,2932,416,2912
690,539,304,219,3782,380,1198,2571,2578,105
2776,10864,1186,1705,7870,3685,6249,829,14691,9262
380,3458,1198,3940,3124,6102,4916,2711,140,21
7353,3240,561,1198,4980,10532,3951,1483,9140,3364
7177,5852,5795,5798,5804,12609,5819,1686,5820,5828
380,772,6249,2091,1198,1063,2952,7519,3606,335
918,3057,75,772,1483,6249,5581,1096,1519,3782
739,612,10532,1198,606,87,3952,5864,5648,1700
1198,380,6249,1325,75,2711,3223,3124,686,2007
9449,6249,772,1198,3940,3441,45,2758,709,8773
1325,772,3478,2007,6372,2415,2711,45,4438,2986
3223,1325,709,380,4645,75,2711,1483,1107,1699
380,3458,1198,219,3166,775,4916,588,2711,772
709,60,3918,1264,6372,946,14,380,75,10096
2711,380,3223,709,1198,3458,3441,6249,3951,9449
184,733,7675,4308,1764,877,840,1754,1753,8843
380,5844,1345,60,1198,3357,1264,5864,695,3952
8773,6249,2776,2711,5992,2428,2758,709,1699,1198
9900,1394,2428,2120,14,151,6879,1403,2188,3585
7758,52,186,5844,42,3951,1904,2969,1325,3124
2776,3458,1096,5820,3124,5748,380,3951,1198,60
1264,219,2415,606,380,1513,1904,2776,1063,3458
1198,140,1096,3458,2776,1519,380,1063,561,7758
3197,186,1519,2776,772,4610,3918,3357,4438,3166
1264,1096,3124,4867,3918,1699,3989,1513,4227,1325
1264,3124,219,2776,2711,1513,1519,922,3890,2079
8773,380,5864,5844,84,140,3478,1198,630,1756
1829,2711,1389,1699,3918,606,3854,709,6249,2776
2776,3940,8773,1198,60,5239,372,2149,5345,140
1198,380,5858,2776,14,606,7463,1063,219,772
380,139,5844,388,304,14,2711,5084,1063,1096
1198,3493,6249,15577,2091,3357,219,3458,3057,5707
105,42,219,1389,87,924,7758,40,380,1345
380,772,709,3951,1854,2711,3458,3454,7353,2434
4962,2711,775,998,3378,2327,10407,8027,6939,1892
5239,3951,606,6044,186,2776,1829,1063,3435,8773
87,2578,2006,3951,186,9507,380,140,349,775
1198,380,139,2571,1096,3458,3952,2102,4948,717
0,8393,8396,8397,16628,8399,8402,8403,16625,8405
78,1198,3454,6249,946,2607,5617,7974,105,219
5247,6622,2434,6821,416,1264,75,4610,2428,2117
3951,606,1699,8414,1829,2776,1781,11028,772,4706
2776,2711,1325,3223,3124,3458,3951,139,4783,519
45,4331,1400,3458,748,3951,1801,1660,87,1516
5864,7218,4610,3952,1088,184,6622,1198,709,4645
78,3918,3124,3357,16,5844,3458,635,1467,42
1325,4390,139,4783,2776,1699,1264,606,3458,775
3020,3223,3458,1892,1904,219,3057,1932,6676,5239
11028,6677,260,3454,1096,772,2711,7726,567,380
3918,2776,6745,1096,42,189,3124,3458,2102,586
1904,3412,380,606,748,2079,561,3441,3514,219
2434,12220,140,1198,1325,6001,3197,3438,3057,9739
2711,2079,606,1940,105,3166,3151,2758,1829,5239
42,561,4948,380,1198,1483,75,364,3124,1139
2711,606,1096,3458,186,5648,3166,2969,60,1198
6613,11391,388,4748,4732,380,1416,372,4610,4601
52,4751,4173,4716,13684,2776,3686,42,189,4732
1198,6102,2578,186,709,380,140,184,519,606
9449,2711,3606,3743,3441,3223,748,3449,4867,1389
1156,4102,1389,523,1325,1699,1516,2182,3864,6879
380,539,219,3458,1198,3782,2711,5864,775,12624
6249,794,9507,9156,1063,335,561,3357,1198,3514
105,380,5844,2079,184,2776,2102,1483,6187,186
709,304,3197,2711,4108,1389,3691,3441,606,219
380,2711,1829,519,606,11028,2578,772,1675,4407
3734,4445,16745,9065,13477,9068,9069,4540,9074,16756
1096,380,3951,140,2711,3458,3952,1325,5084,75
219,9507,380,12220,8773,16,2607,105,606,9449
2711,349,78,1700,709,1519,380,60,2079,4916
2969,380,709,2711,772,1096,2079,184,3493,3166
2711,3458,380,1107,606,8533,140,3686,5858,3357
1904,1325,87,2711,1198,272,3918,567,3951,1793
