1,2,3,4,5,6,7,8,9,10
380,21,42,3057,1198,9449,1325,75,1519,946
745,311,4751,5243,1569,6193,11991,574,5864,5858
380,1198,9507,60,219,3458,140,2711,8533,184
2711,4916,9449,3223,3378,1198,60,3458,380,4783
1829,105,1198,4962,186,5820,51,2676,3933,3020
380,2711,60,105,1096,1483,3458,1264,349,775
380,42,2776,3124,3458,1096,5844,4657,2711,186
2415,2758,5106,340,772,775,4657,439,1384,1699
380,1325,105,1904,709,2079,1096,335,1198,2711
380,3918,4916,3458,3124,6249,3057,9449,2711,1198
1198,2776,380,709,2758,2969,9507,539,3124,2079
380,772,139,1325,1198,2758,3291,8773,2415,3458
1096,8773,3223,4230,1519,4861,3478,1675,3124,2776
380,2711,1198,140,3458,709,772,606,1325,3124
709,380,2711,2079,60,335,1096,4962,1325,9449
606,78,2607,4948,8430,5864,2102,1325,16,4170
380,1325,1198,709,75,42,14,5864,1389,2758
1483,3458,2607,665,2415,569,7696,989,4449,2587
380,2711,6102,686,1198,606,2102,2758,139,9449
380,2776,2711,1096,105,2578,709,219,3124,2079
380,105,606,184,2711,2776,709,1096,42,60
1063,3951,1829,40,219,2758,1198,3458,2607,5992
2776,1874,924,772,5314,217,4963,8533,6622,5748
219,2007,690,380,877,4390,772,45,3020,4706
1198,380,3918,60,75,184,1264,6249,709,1483
4591,3888,1932,7001,586,3477,2952,748,7173,2089
2711,606,1198,748,139,140,2578,1264,3197,775
139,1086,7278,588,1483,7519,42,7463,3918,807
380,2711,1264,2969,1829,3223,606,217,739,60
380,1198,2776,3124,219,6102,140,2711,709,1264
775,2089,7729,3223,3197,6402,3940,3918,6249,7011
2776,3458,1198,6249,3124,3952,9507,1325,4411,586
1198,1096,8027,8432,9284,1829,4948,6745,3458,9449
1483,1063,1198,380,3951,5844,1700,3057,2711,5992
567,3478,686,1063,3458,219,5844,42,1700,7195
380,1198,709,606,3458,2711,105,1389,1096,87
1198,140,6249,3458,3918,2711,380,946,2102,1096
6540,1519,372,1096,2711,4916,349,748,335,186
1519,686,140,1829,184,4963,540,8027,3940,2776
7519,14,1198,2711,3441,1389,6249,772,638,606
709,380,105,606,2711,2079,335,1892,139,1198
2776,775,349,1325,5374,60,2969,78,380,3458
60,380,139,2711,606,9449,2758,105,6102,1675
219,1325,2102,606,1699,3441,1198,709,380,60
4963,3918,8533,2079,380,3951,2776,52,2578,2711
2711,1829,3330,380,14,140,8773,3197,3057,1389
606,2079,2711,186,1325,1940,380,1117,60,2492
380,219,5844,1198,1096,1264,2079,3166,349,5864
2776,349,372,3951,4510,2969,638,139,1829,612
5992,2776,219,380,3124,1096,184,6044,7729,372
139,1198,1325,380,3357,2711,3441,2091,690,12220
1325,1198,1699,380,2711,6249,3918,2776,6102,139
2102,2007,9480,686,7519,6266,67,1139,60,4835
588,606,260,5864,3458,3151,372,9954,380,614
380,42,105,1198,304,388,3458,14,4916,219
78,3691,567,1096,606,1519,8773,2776,1854,349
1829,2776,2711,40,3124,709,3951,1513,1519,3918
7870,772,606,3940,686,60,3854,14,14091,748
3478,1325,380,14,6102,709,3691,1133,739,3223
380,2711,2776,3951,1096,3166,2079,1513,1940,51
3918,2969,1264,7758,709,105,380,606,1198,6249
380,2079,8027,2415,6939,304,5239,3124,9507,3952
1198,2415,1151,3111,4390,6821,380,1483,2091,586
3951,3124,606,2711,2758,2776,219,42,1325,1096
3940,3441,7726,4930,3743,7129,3223,8173,6676,6677
1139,7246,2428,772,2981,3291,690,7519,3441,2952
1096,380,1198,4916,3124,349,1264,6102,606,2711
380,606,1325,2578,52,1096,219,630,60,1198
2711,1389,1829,2611,219,6304,3223,45,1198,2089
42,105,380,3124,709,3357,3458,2415,3918,1325
380,1198,21,1096,2711,539,2607,1264,87,1513
3952,527,8027,1198,2776,140,2711,5648,772,60
2711,2776,1096,1198,1513,380,1519,9449,105,6518
380,140,2711,1325,3124,1198,2079,586,105,2006
372,1513,540,1483,105,2776,1675,10001,1940,6187
1096,380,1519,3124,2776,9449,139,9507,606,709
1198,380,2711,2079,219,1675,5844,5864,1705,539
8533,42,45,1198,265,6102,52,695,650,87
5648,1483,349,2006,2611,167,539,4706,380,775
1198,380,5844,52,561,219,60,3989,372,539
1198,380,7729,21,2711,539,3940,8533,709,6249
380,219,105,3918,42,3458,140,3782,2969,772
5992,7519,772,4783,140,78,5858,586,1699,1198
380,1096,2711,219,140,539,1198,1325,2776,42
8773,140,1518,5844,3951,4706,1463,3330,5239,4974
380,140,2776,1198,9507,772,184,75,1096,1513
567,5992,775,2776,40,1264,3782,45,9507,4610
561,380,1198,3458,140,1325,1096,139,21,3166
380,1198,2711,2079,3918,184,219,6249,140,21
380,1198,139,606,60,1389,3441,219,7519,14
3454,4916,772,1198,380,4580,2091,8942,5844,1513
1198,380,219,2711,3918,2776,139,42,1325,78
380,3458,2776,3057,1264,1096,586,1198,3124,140
3743,1513,2492,1325,21,6063,398,924,1754,527
349,380,60,1519,775,5648,3554,2776,1829,606
2711,606,380,219,2102,8773,1096,1198,5844,3223
380,105,9507,1096,2578,775,697,186,2711,184
380,1198,709,1096,219,139,1325,772,140,14
1096,2079,2776,2415,42,45,380,105,772,184
2079,7286,638,3166,9449,2699,304,78,6102,1096
3951,2776,8533,539,2758,1904,21,1829,5239,2711
3166,42,1096,3952,4300,380,5374,3691,6518,6249
380,2758,304,398,189,2607,1096,140,1198,5844
2711,1198,8533,1519,606,739,11028,2089,772,2578
9449,1198,6249,139,3223,12220,6372,14,380,3441
606,2711,3124,260,380,186,739,42,709,684
380,2711,219,3918,7519,4916,140,2776,139,1325
1198,380,1519,2776,1096,42,219,6745,75,1829
772,2711,60,380,3441,686,588,606,3458,1325
42,1198,219,87,3124,45,75,1325,2711,1264
1264,946,380,42,3918,21,1904,5084,1325,219
105,380,219,709,1325,2079,5844,186,304,1264
3458,380,2711,3166,105,4963,5648,14,304,1699
1756,1096,380,184,105,3951,42,1801,3458,2578
775,4963,3512,606,601,3866,4783,7729,588,3124
42,606,9507,1325,3197,3918,3357,5918,16,4170
1198,304,1513,380,2758,1063,601,2711,3940,3458
1264,588,772,151,686,3166,60,1198,4916,2091
3441,186,1519,3951,606,219,775,347,304,5225
7519,1198,3458,772,380,2711,60,2776,6249,3478
3458,2711,1264,4963,3918,612,10249,380,527,60
1904,6704,5726,4706,1084,6964,606,601,87,1063
380,139,2711,42,3458,3357,3197,8173,6102,6187
606,1198,380,2079,14,140,8773,40,1325,2711
6704,60,4580,9511,535,748,638,4706,739,219
380,78,2776,1325,772,606,2711,139,1198,3743
304,2711,45,1198,380,2776,11028,6927,1513,539
3689,772,3441,2428,2451,2091,7278,4433,1325,748
380,2711,3124,2776,1675,219,1096,1519,3458,3918
2711,5239,60,105,8533,2776,1096,739,772,140
2711,4569,586,709,686,3478,601,335,5420,606
380,561,2711,709,21,1513,60,7729,4670,5239
1198,45,380,1096,772,2711,219,606,1325,8533
380,260,105,219,52,2079,3918,2711,1325,42
2969,686,2711,1264,380,184,3951,60,139,5844
3458,380,1325,219,105,606,75,2711,686,1754
9449,380,1325,335,3478,3952,1483,3458,2711,539
2758,772,6249,75,1467,2091,11385,5819,709,9449
380,2776,3951,1519,3458,1096,1063,140,5864,1264
6249,75,14,8173,4645,665,4916,2415,10045,1325
380,5992,140,2711,184,1096,219,1519,3458,260
2776,2711,482,772,3940,682,75,3223,3493,7278
2578,380,5844,139,3478,1096,1198,1325,6102,2079
4940,6377,3406,650,5374,4428,7729,4426,3412,658
2079,380,1198,684,21,854,1325,561,3951,4645
45,60,87,2711,709,2758,3441,3449,627,3989
380,219,606,2711,1096,42,3458,2776,1198,105
105,219,5844,240,1389,380,14,42,140,75
9449,2711,8773,60,2776,6249,2428,5648,2415,3223
380,105,606,3514,272,8533,60,1096,349,3743
606,1096,2776,9507,349,2079,3412,8840,924,219
2711,586,3197,3606,8027,3517,1264,380,3951,1156
380,105,42,3124,3166,4610,946,9449,2007,16
3166,3951,1096,2776,527,606,219,3890,272,7195
772,3124,304,2711,586,139,918,3951,1325,606
2711,8773,2776,380,1198,9449,3951,3940,7519,3458
1675,2711,372,380,8773,1940,139,3458,4974,1198
1519,2711,8533,1829,3458,2776,6249,1781,3124,4962
380,2079,1096,709,186,5844,1483,2776,1198,3124
9449,2676,775,2776,1519,3918,4657,3951,1063,2102
3951,380,219,3458,87,184,1096,78,2776,3166
1198,380,1096,686,349,3951,2711,3166,1325,6102
380,219,2776,105,5864,140,184,1096,924,775
612,380,690,9449,3057,3020,1198,1264,3940,6102
380,3918,1483,709,14091,335,686,3782,1198,3057
380,1198,3918,3458,2711,772,6249,78,3454,5844
380,2776,7519,2711,9507,60,1198,219,5844,184
42,380,140,2776,1198,3952,151,1096,21,3458
606,539,7195,1904,21,1675,380,2058,2079,9507
2776,1096,2711,3124,9507,380,3458,1699,1325,12624
5648,42,380,1198,6102,3223,5084,3606,2091,2578
380,1198,739,21,4916,1063,3940,6249,9449,3441
9507,1198,3124,3458,6745,5748,5374,606,2711,1829
380,606,1096,139,9507,1198,709,219,60,184
78,380,14,527,1198,1389,571,3817,139,11385
1096,1198,3458,4706,14,4916,75,588,140,219
3799,2077,11032,105,2776,4569,5864,709,1781,6636
772,380,2711,1107,140,3458,6622,709,2776,6102
380,709,105,335,1513,6102,1198,3166,775,2006
4657,3166,2969,186,6102,4835,380,84,45,658
3124,105,14,1096,1513,349,75,739,3291,2776
4610,3951,1801,3464,7278,7917,4974,2845,2079,10249
380,184,1198,1513,2711,304,140,2776,3124,3940
1096,2711,75,3918,1264,1325,5992,21,380,219
380,2711,140,75,1198,9449,139,3124,1096,772
40,1542,1699,9507,7729,2933,6344,4172,2791,3357
380,105,2776,219,606,3918,1096,1198,60,3458
21,380,45,5084,1198,2758,14,1063,6102,3768
5992,4963,6044,42,1325,380,3057,561,3166,1096
606,709,5109,7758,3940,3685,3951,9449,186,10357
2711,380,2776,3458,3952,1829,1063,1096,3951,75
380,539,3918,2711,3441,709,1198,6249,105,606
561,5819,2969,1096,5648,1699,8533,10001,2776,3124
380,1325,2711,219,21,75,105,9449,87,140
3951,380,3124,3166,8533,1829,60,2079,6249,184
380,5844,2776,1198,5992,4916,2969,42,1483,78
709,1325,380,1483,186,1519,42,1096,1513,5084
380,1519,3918,709,1198,2711,3378,606,12624,1675
14,7068,5819,3441,1403,4433,2102,772,612,1699
349,5239,4706,4963,372,380,539,1513,2711,2492
2711,2776,4916,380,1675,140,1198,3223,709,3918
349,3918,8773,380,7758,829,539,87,946,6927
1096,1198,21,380,2711,3951,2079,606,1829,42
380,1519,709,105,3124,3918,1063,1675,2776,1325
1325,3606,1198,1063,42,380,6805,918,4390,3458
219,1519,684,588,920,2149,139,3951,189,1096
84,539,739,18823,7548,709,60,2428,6241,1644
1198,139,380,1325,772,14,140,606,78,60
2079,204,4610,6102,1727,1756,3458,1829,8773,21
1198,772,14,380,3458,2711,2415,1264,6102,9449
1700,380,21,184,1467,3124,1198,2969,6622,7729
3454,709,2492,1086,3478,1699,2758,16,6102,1198
272,8173,380,5844,1264,7758,21,606,2711,6102
2578,1096,2711,3124,3223,380,349,3606,219,2079
380,1198,2711,709,946,1325,219,75,139,606
918,6155,189,304,1096,5918,5819,14091,3606,5091
380,2776,2607,2711,388,3951,690,1700,1198,1513
140,1096,5992,151,586,3918,380,189,1325,4963
5844,2711,7134,52,219,5992,7353,1754,21,105
772,1198,1264,6102,380,2428,7729,9449,139,3478
586,612,7519,929,380,4569,14,3723,2711,1389
3441,1834,606,1754,3057,7519,4390,1699,380,6102
380,2711,709,5992,7519,686,139,2758,586,772
1198,9449,3743,772,3441,6249,748,139,3458,3223
6249,380,3020,1198,14,12220,5819,75,2711,2776
2776,380,1325,1198,140,5648,1781,2434,4645,586
606,3606,6249,5648,924,9507,1700,349,1096,1675
2711,3951,140,380,2079,3124,3166,2415,4916,2758
380,2711,105,1264,539,3458,42,139,2079,1198
2711,380,6102,9449,3458,8533,3951,1198,3223,304
380,139,4916,1325,140,1198,3166,21,3124,772
2711,606,1513,1096,1389,2758,186,5225,748,3951
2711,5992,304,140,3743,3940,380,1793,6249,3606
380,1198,709,1096,3124,21,2607,2776,1264,42
380,21,772,219,5844,139,1198,1513,4499,3951
4940,5864,8533,4751,3458,482,6622,184,2776,4948
380,3166,304,105,2711,42,2776,1198,3951,1264
2711,1940,21,606,380,2776,3951,709,304,5239
5864,9507,1198,2711,6187,5748,1063,1519,219,586
380,1325,75,1198,3057,140,772,4948,6102,4916
709,380,2711,140,21,2776,1198,42,1325,2758
1325,139,380,772,6102,3057,1198,60,2102,3223
739,3223,1389,3951,3441,601,1829,1198,380,335
709,217,586,1287,3951,4963,2758,372,630,1264
380,1198,2969,3918,42,772,2776,3458,105,75
2079,2776,3441,1096,139,1675,1829,186,304,2711
5992,482,2776,380,4974,606,6102,1932,3514,1829
3124,219,1513,2776,9507,87,304,775,3951,189
1088,9320,2711,4861,4896,398,2647,4921,388,4962
2776,219,2969,2102,60,772,140,380,184,606
775,1389,606,1096,1483,380,219,2711,1513,709
6249,2711,380,1264,1699,772,14,1198,606,139
380,1198,2776,1325,42,219,2711,3458,2102,5864
380,3458,2776,8773,4963,3951,335,775,2711,3124
2696,630,5900,4690,3951,1186,8432,4601,4569,3151
380,1198,630,140,3768,87,1781,1096,586,2659
2711,2776,1096,1198,380,3458,1063,3124,9507,219
21,380,1904,184,2711,5864,1264,78,3166,349
219,78,4962,2776,3124,3166,1198,42,140,606
3458,1513,1198,2758,219,8773,588,2776,3124,380
5864,4706,5844,4963,606,349,2007,2578,1483,184
1325,3441,3223,380,9449,606,772,1198,335,6102
2079,6249,219,380,2711,7758,3412,3124,606,304
1198,3223,3441,739,606,1516,5648,709,139,2140
664,1198,6249,7870,2664,7729,14,627,2776,4610
4783,10679,13660,10682,16716,13661,6200,10680,6203,10685
2711,3223,6249,139,380,14,772,2758,75,1198
184,3940,1483,1519,5239,6249,2776,4610,8027,1198
2776,3166,9507,1096,1198,5864,3951,380,924,709
6102,1325,772,606,4569,4438,709,9449,2711,5819
380,3223,1198,2711,606,21,1699,12220,6102,709
2711,380,606,1096,3951,105,3330,3918,3124,1513
380,1096,140,2776,5992,3458,2711,219,105,709
8027,1513,189,4962,1096,3743,3124,209,1198,1834
456,709,2428,260,13681,2376,2372,2347,5239,2125
2776,1781,2711,1264,5648,9507,3606,2415,21,304
4716,6538,7364,1776,739,11631,3952,11653,1768,3940
219,6102,380,105,1198,140,709,2711,1096,4610
380,105,140,606,219,1063,186,1198,4716,1096
586,5864,9507,540,1519,184,140,2776,380,1198
601,11385,4407,772,7519,139,4823,690,8773,4835
2776,140,380,1096,219,42,9507,606,3124,1513
380,2079,2711,1198,606,186,3166,4963,1675,8533
380,45,139,219,739,1892,2711,1839,519,42
1096,140,2776,9507,1483,372,2711,3951,1519,2079
380,9449,3223,1198,1325,45,60,2079,42,3940
709,1513,380,4867,78,1198,8173,606,1096,775
1096,2776,3441,7758,3918,606,140,772,3458,3454
709,739,380,8173,2776,772,84,3223,21,2711
4012,6848,5155,372,3555,1028,5111,5109,5105,5084
380,2711,6102,11028,709,8533,2079,3458,1198,775
709,1198,140,1829,3918,380,21,3951,2758,2711
665,4937,4428,877,9449,6249,1028,1325,7778,1156
14,4963,946,45,298,380,4610,184,6622,5864
3454,1519,3918,3291,52,380,42,2776,139,4610
42,219,1198,7758,189,586,5844,12220,3197,380
1519,3951,3458,1096,380,42,2776,3441,2711,2079
1325,42,380,2711,2079,3458,219,1096,139,140
3554,775,2776,139,1851,4438,380,7353,2711,6283
2711,380,3458,1198,709,9449,772,139,3441,2776
3057,1096,219,380,5525,60,6745,3458,5992,3124
606,539,3854,1904,7512,2149,4242,349,3782,335
219,2711,380,775,3197,105,606,2079,2776,21
380,219,105,709,1198,6102,42,3458,1096,5844
2415,388,139,772,2711,1198,140,60,3940,8773
1892,3951,686,3458,380,184,1198,4645,756,1096
3458,2711,380,3223,8773,709,2428,3438,6102,335
4610,2711,606,7519,5084,4601,567,2079,1389,219
380,1483,1519,184,1198,349,2776,2079,2327,1287
380,388,2102,140,1198,2711,5864,45,87,4916
1264,1325,380,1198,9449,75,139,2711,14,772
3951,4963,4610,1513,3458,1325,1801,105,5084,60
1198,3918,3782,380,946,2776,775,1264,140,3124
2776,2711,2079,380,184,1519,75,3951,1096,219
3918,105,4657,606,380,75,140,21,3478,60
380,2776,2711,539,5239,739,606,1063,3124,335
380,686,2711,139,772,1198,75,606,518,709
335,380,1198,772,709,140,2020,588,1699,2578
380,1198,21,140,139,184,12494,1096,3554,14
105,21,739,380,1519,1829,8533,3441,3951,4706
1699,1540,2711,380,1198,3438,14,6249,2776,3223
2776,380,2711,1264,2079,272,1325,349,772,1198
1519,4783,2711,601,3118,304,1516,3951,2079,380
2711,2415,748,1198,3291,1325,9449,601,3223,380
2079,219,606,380,3606,2711,60,1675,105,1096
1198,380,606,2091,772,3918,3166,78,2711,9507
105,1325,6102,260,45,6187,2020,52,748,3691
380,219,2776,1096,1198,2711,539,105,349,775
2711,372,3458,8773,772,3940,4601,1198,380,5109
380,2578,2711,5844,105,1198,709,42,52,3782
139,1226,709,567,21,1345,1198,7463,9297,5864
219,380,2079,105,52,1325,2969,1198,87,1096
380,9449,1198,140,2711,1699,3940,21,606,772
380,5844,186,1264,2969,8773,2578,2758,14,3458
772,709,2711,380,1264,1516,3438,1198,6821,1699
1198,219,1483,606,5239,5992,380,5345,5844,140
1096,7519,272,1483,3918,4706,1519,380,772,75
10748,6518,1384,2376,3163,5864,630,2824,2079,1259
5295,7722,2186,5673,1028,627,3400,9365,812,12771
3166,772,1325,606,1198,2776,686,151,9449,3940
349,335,601,3514,1513,9449,2711,380,3691,60
1325,380,1198,2776,1096,75,140,3124,2711,42
42,219,380,3918,5844,9449,105,16,14,1096
1198,772,380,3472,3940,3951,1325,8173,3441,2711
772,3124,8432,139,3458,151,4360,2047,21,140
772,2711,739,606,6102,380,1389,1699,3441,1198
380,1325,709,21,1198,2776,140,586,606,139
7519,3441,1139,1198,9449,772,2415,8173,12220,3743
380,2711,3951,3458,1096,42,1519,105,2776,1198
42,1519,140,709,2079,5109,630,380,1198,14
3743,2091,1139,6102,139,3686,3057,1156,772,3438
140,1325,4916,2758,2711,772,606,14,6102,1198
380,1483,2711,1198,2776,3458,775,2969,140,3124
140,1096,380,3691,9507,189,3940,3458,8173,6745
686,6102,380,3478,3951,2428,1198,2776,854,606
380,2711,42,3166,2776,1096,1198,219,3458,3124
380,139,2711,1198,1516,1325,3918,6249,75,4948
75,9449,772,2428,6249,139,4916,2659,2711,1854
380,3918,1198,2711,3458,140,1699,3124,1264,304
3952,1246,2607,2776,3166,398,380,1663,2711,6187
380,3458,1198,1096,2711,3166,2776,5864,6249,8773
105,78,219,380,2711,2079,606,3441,5844,304
304,1117,3940,4706,3197,7068,6249,3606,2492,3124
9449,7758,561,78,977,380,3782,219,87,372
601,6518,3951,2711,739,139,8773,1389,3223,78
606,690,380,1198,140,42,5844,772,6102,9449
380,3951,539,2058,349,2578,1829,45,21,1513
4732,272,612,7278,3743,1325,772,2007,3951,748
380,775,3918,6745,2776,75,5864,946,219,2969
380,3124,1096,6249,775,105,606,4962,3606,2776
2091,1198,2428,4948,2182,3166,139,14,772,6249
6102,606,219,2578,78,380,60,2776,1389,1096
4963,1518,1839,1829,2711,5018,4212,638,3859,1133
42,151,3166,87,139,1264,7758,588,380,4492
380,748,4510,14,60,2711,709,1264,3918,3458
380,1198,139,140,1096,6102,2079,186,304,9507
3223,3951,60,739,219,2711,3952,3124,380,304
709,3124,1198,2711,9507,380,21,6249,140,1519
140,380,151,139,5844,2079,78,5992,184,2758
709,380,1198,2711,139,1325,3458,3223,2776,3951
380,1198,2711,3057,772,1829,21,2776,42,4962
40,1829,2711,684,219,2079,8533,3918,184,52
380,2492,1325,21,60,105,2711,1096,1198,3951
139,1513,606,2020,1325,272,3357,9507,3441,588
772,4390,1325,8173,5819,9449,690,6102,140,139
1801,87,7419,314,2007,2006,335,372,380,3902
2578,380,606,1264,2711,1198,1096,349,105,3458
3918,686,2149,1483,2711,539,5374,19625,380,3458
1829,3691,2007,8773,1096,4783,183,2711,3514,260
9507,184,1519,105,380,1325,709,4390,2079,349
380,2711,1198,1264,1325,2776,304,1483,3124,3166
772,1198,380,8173,42,2969,3166,3940,1700,87
380,4610,7519,4974,1198,5992,14,5844,3952,709
380,1513,60,2776,2676,4108,3124,42,2079,2969
3223,4896,6249,2102,9449,3743,601,772,8173,139
1829,217,8027,1096,2711,3918,6249,6002,1516,539
3918,1904,52,1325,2776,380,4108,2711,567,561
606,380,140,75,2711,139,14,1096,105,42
1198,1264,2776,219,3458,3124,709,3057,606,2711
2079,2415,105,5844,380,139,4645,739,4720,2007
380,1198,2711,709,772,7519,3124,3458,3918,4916
2711,380,1389,3478,3458,606,4390,686,139,1829
21,6187,9507,10775,140,3743,3951,75,5748,1198
1198,380,686,772,2969,3223,1264,3940,1675,2102
6063,2776,733,772,6249,5648,13491,4065,3743,7729
6249,6821,2867,3743,139,3441,686,5763,380,14
871,924,684,5610,1519,105,3412,2044,1700,7758
9449,1325,6249,3223,5820,161,1394,4428,772,335
75,1325,139,772,380,3918,3691,3057,4948,7519
3918,380,2711,5239,4783,3458,2079,1096,3124,1519
1096,380,75,2776,6044,772,42,4916,60,2711
1829,3166,380,606,3606,2711,3223,5864,739,21
924,2415,9449,3124,5992,349,7195,2578,60,9507
14,12220,1699,772,7519,9449,3291,1325,139,5819
3124,140,2776,2711,709,1096,219,1519,3166,105
380,1325,2776,140,8533,2711,1513,1829,21,3458
184,1096,2711,304,1874,380,9507,709,105,2079
2711,3458,3197,709,606,3606,380,9449,1117,1700
380,219,2776,2711,42,140,1198,709,1096,3124
380,14,2711,2591,3124,21,9449,139,42,3940
380,1198,2079,2711,2776,1325,9449,3458,1063,140
772,380,1198,12220,709,140,2711,4390,3441,7519
2776,2711,1513,3478,380,1519,775,3124,1096,9449
380,219,1513,2776,1198,1345,1096,2711,1940,3240
2711,380,140,1198,606,8773,1325,2079,21,6102
4084,4586,665,1288,11960,4948,663,1156,8596,2013
380,2711,1198,2776,709,606,3458,3223,1699,7758
380,775,219,184,2776,2711,3124,1096,3458,105
772,6249,21,380,3918,2102,606,739,3441,2711
1325,139,78,748,690,3057,1198,5084,1063,9449
1519,1781,219,380,2711,2776,5864,3458,78,1513
380,1516,1325,6249,3940,612,1198,87,9449,686
380,140,1198,2079,2711,1096,304,219,1325,1264
380,2711,540,219,105,519,1096,3458,709,1700
9507,140,2607,10532,3166,1403,8773,3378,1198,709
2711,772,3124,2776,3454,1519,1096,380,5992,3357
380,2711,3223,2079,1483,139,4916,9449,3458,42
1096,709,2711,3124,349,3458,380,586,14,3166
1516,3110,6821,151,2428,772,139,8173,3223,748
4916,14,1198,806,775,772,3952,2711,87,380
78,1198,4916,2091,3493,319,3098,7758,1753,86
1325,4867,3697,4229,7126,8533,3375,3374,219,2776
75,1851,1325,2776,42,272,4706,1096,1198,184
1096,140,380,692,4963,8773,775,217,2492,3166
1325,772,4948,4438,6102,3756,84,3223,1754,3846
372,2079,3378,349,3918,163,3951,606,1699,186
9507,3124,775,1519,75,1513,42,3918,2776,140
772,606,3458,1325,4916,2711,4610,1198,2607,1513
2776,3458,5707,3918,2711,40,5648,380,5992,1325
380,2776,1198,75,14,612,140,1264,5374,3940
3454,3223,739,3438,380,772,4783,3918,2428,1675
1198,87,380,3918,21,75,2776,1519,3166,1264
3478,1325,1727,6249,1513,5309,1394,8843,601,4732
105,380,606,219,7729,1096,1513,45,709,2776
380,1198,606,87,14,3458,772,219,3918,739
1198,380,772,606,6102,1325,3458,1096,21,2102
380,8773,21,3951,186,1699,1198,1096,5844,2079
3918,2758,2711,709,380,772,3951,5084,140,1198
380,139,21,2079,539,1264,1096,184,6102,7286
8173,1516,3057,1810,2428,4960,3743,7129,3330,3441
1198,3223,1264,6102,3606,380,139,4783,2711,748
380,60,139,772,219,78,1198,1096,9449,3458
12220,380,3124,1198,2091,6636,3166,2571,42,9507
5648,756,5829,2711,5169,1829,183,1483,3554,380
1198,3458,380,219,2776,2711,6102,3918,5844,3478
3441,1829,1530,380,6402,1198,105,3951,2711,1839
775,1096,2711,539,380,12624,7784,1513,5239,9507
3940,1325,1829,186,8773,140,3951,4963,5084,709
5829,5748,3245,3559,606,140,1699,5648,1727,5820
4962,690,128,1780,6777,2711,1519,2102,105,42
380,1198,186,219,42,606,2711,1096,21,1264
1699,186,272,3940,3223,3864,3951,2020,6304,2711
380,709,2578,105,2711,21,3951,3166,6102,1096
1107,139,2711,1325,6102,772,3057,601,21,1198
52,2758,105,380,186,688,304,42,3918,1096
2776,42,105,380,140,21,1325,2711,3166,2079
3951,2711,3606,9449,686,7353,3124,6249,380,2007
6249,9507,1198,606,3918,1325,8773,78,5748,6102
380,1198,2776,606,140,2711,709,219,12220,6102
1513,380,2776,606,561,539,304,140,1264,167
380,2711,1198,7519,3458,2776,6249,1699,1096,60
1198,1264,380,2711,87,75,78,3918,6249,9449
8268,10849,15739,2836,10814,6367,2841,6365,10822,15721
380,709,388,9449,3223,304,42,2711,6249,1519
9449,139,772,6249,7519,1198,2711,380,1325,8173
739,1829,380,3606,3223,139,772,3441,606,2578
2711,606,3223,3441,1198,1325,1904,1675,11385,60
3458,380,7519,219,1325,140,2079,3918,4610,4963
709,2711,380,1096,772,1325,3606,1198,1063,7519
606,3124,2578,8533,6006,12624,3951,6503,1063,2007
219,105,78,4580,1198,380,16,14,1325,709
606,380,4783,9449,6102,139,8773,87,6249,2711
380,606,772,1096,3124,1198,2711,3166,3951,2776
606,1675,5225,2711,2079,105,3606,4706,1096,7353
219,87,4706,709,380,4916,3124,21,186,78
7452,3478,1513,6283,2862,380,3505,1852,124,5864
380,2776,219,1096,709,1198,2711,4962,2758,3918
920,372,3458,1519,4963,1516,1513,3207,2607,6927
7464,257,4732,7195,4108,1372,5727,567,7246,4084
6897,1096,709,2711,3918,3989,3458,3166,946,105
690,380,1325,2711,4716,52,3124,3165,2571,260
380,139,1325,1198,2578,2607,9507,2102,5239,52
42,380,105,219,1198,2102,3124,2089,2079,14
380,1198,60,3458,3166,1063,2711,3951,3124,1096
3223,1516,2867,3110,2952,665,3478,8587,1198,7218
140,380,1325,9507,184,4963,2969,398,1483,139
380,775,1513,1287,2711,1829,398,606,349,3951
380,2711,1829,139,2776,1096,1198,539,3458,3606
380,3951,5084,2079,1096,349,686,1700,3458,4732
739,2006,561,2711,1829,5844,5858,567,5239,8173
3458,380,60,219,1096,1198,105,3918,4916,5844
1699,2102,772,2428,8173,686,3940,3057,6249,1389
380,1325,1198,606,2776,2711,139,775,6102,2079
105,1513,380,3951,6102,709,14,219,2102,3166
2711,2776,2415,1096,5648,606,1325,1264,5858,8773
7416,1675,4084,5992,380,7353,3686,2776,4861,3918
380,1198,3124,2711,709,606,1096,4916,105,184
1198,606,2776,2434,3918,3458,140,3124,1096,2758
380,2711,6102,139,1198,3166,3458,3124,709,335
380,2711,1198,6102,586,946,772,606,9449,140
3166,4948,151,3454,6745,8027,5748,12220,16,7282
380,2415,2091,140,139,2711,854,1198,1325,709
739,606,3951,627,6249,772,4390,2711,3223,6102
140,1096,709,9449,186,1264,75,1483,84,1756
772,2711,3441,709,606,3951,3458,380,1699,60
219,380,606,52,2776,3918,1264,2711,1325,1513
1198,2711,380,9449,1325,606,3124,3940,739,3458
380,2711,6102,1198,139,3458,748,3951,709,1700
772,1198,380,606,8773,3458,1264,75,6636,335
380,1198,748,3940,2711,3951,1325,772,601,6102
380,1198,60,2079,105,1345,606,14,3441,42
380,2711,1198,1829,1389,606,2079,45,42,60
1198,1063,1325,139,2776,380,606,3441,772,5820
