1,2,3,4,5,6,7,8,9,10
105,3240,380,219,335,4591,1198,4390,2428,12220
606,924,709,380,1096,105,2079,219,2711,630
184,21,2711,6249,3124,1829,380,1198,96,2776
1198,1904,139,2758,1829,684,588,45,1325,2415
2711,606,3441,1096,4916,772,3458,2776,380,2969
203,9844,1705,2578,349,586,52,739,3691,1608
3918,1325,606,1519,924,260,4962,1063,2711,3931
1513,2079,6336,3782,6286,2006,87,284,6102,561
105,380,5726,1467,709,1096,2776,151,2079,42
709,2711,1793,139,1699,606,8773,380,739,1198
1264,42,854,9449,5084,1198,105,606,588,219
1513,380,539,186,2758,2415,5239,1325,695,709
2711,601,2758,75,709,4867,1005,664,2442,272
1416,75,4639,918,4716,257,3493,4720,535,1519
42,380,184,1198,105,2079,140,4610,2711,3686
3166,380,105,3357,1096,3458,2711,606,3918,518
709,3940,2711,186,2758,380,4963,772,1198,1699
380,2711,709,139,140,335,2079,87,1198,42
3782,42,1198,561,684,349,2711,3166,380,140
11998,13385,2089,9012,5958,16064,13388,3111,12771,4948
561,4657,2711,1699,5726,772,3782,5109,4732,1325
606,8533,4963,7758,739,4861,709,45,52,7512
398,6174,5817,2188,5132,11047,6249,4948,2711,139
304,5982,614,1546,3151,2140,8773,78,2571,4783
709,1699,2591,75,3441,7195,739,60,11028,3223
8173,5820,380,4716,3223,3441,6518,3743,748,9449
3478,1675,7195,5820,4732,45,2434,380,682,4706
139,380,8173,3057,612,772,12220,1198,3743,6249
1096,3166,606,1198,4706,772,139,2711,2776,219
5864,3951,1264,75,3166,140,2776,219,78,1198
6518,686,2776,1699,3951,3743,772,4433,612,380
380,2711,606,1198,6249,3458,6102,1096,21,1325
6249,2102,3918,4601,9449,7278,3951,3940,1063,335
6249,2451,349,2247,4706,2079,140,42,3940,4732
380,1904,1198,12220,2079,105,42,87,5992,217
380,219,3166,1096,140,2776,42,3458,1198,105
18675,10629,3855,10662,3859,10655,10651,3871,18609,10640
380,60,2711,709,3454,8173,772,1198,2007,3606
380,606,186,3493,2058,2472,3197,10199,3918,3412
2969,3124,219,1829,6044,5239,40,5648,2776,11319
380,9507,42,877,4783,2711,87,1700,7413,349
380,2711,3478,3606,3951,5992,21,1198,2079,772
772,3458,2776,1198,3441,219,6249,140,4433,606
6249,2711,272,1096,140,2776,1519,5648,380,1198
2711,8773,535,709,7778,6249,1325,9449,5858,2776
1198,1483,1096,8315,42,3951,1780,6939,2664,614
140,606,219,1198,4601,380,1675,1936,739,60
380,219,2711,6249,1325,1264,78,1198,772,9449
105,380,606,272,2711,3951,924,2079,60,42
5084,6102,1487,4433,1325,4610,1198,12494,2711,4916
380,1198,2711,1325,1699,139,219,709,8773,606
7729,709,1389,6155,16757,5819,3458,4360,380,1139
2758,606,1699,2711,924,5084,1325,2079,349,8533
380,4916,1513,606,2776,6102,372,2711,4108,775
2020,1198,9449,2415,3291,5819,380,1384,3223,3057
2758,2711,42,7729,4061,16,14,8987,1513,2776
946,380,2711,12220,75,3918,42,52,684,748
2079,388,772,219,21,380,1546,45,739,630
606,6002,8773,3493,1519,2711,1829,10249,3478,5471
5365,7519,1198,540,6576,3951,78,75,1829,184
3458,1198,1096,2711,140,3166,78,75,2776,2102
380,606,1519,686,3124,2711,42,3606,3940,2079
1699,3458,5864,7182,3378,140,16,4610,977,6518
9507,6821,1365,2611,3951,8158,5992,1513,1304,1781
380,2776,1198,105,140,1096,2102,5239,1519,21
140,380,219,2711,42,1198,1700,9507,2776,60
3514,380,1829,540,1384,2776,627,9449,2079,1096
1829,380,1096,304,9507,3458,2776,3951,775,1287
1063,380,3166,3458,139,87,1325,1096,335,2102
3458,380,12220,6102,8173,854,3020,3057,966,1107
4610,380,3124,6102,2079,14,139,4591,42,3918
3458,606,2711,380,739,3166,60,3478,2776,6249
2711,1198,140,380,6249,1325,2776,60,219,606
3166,2711,3124,1198,2776,2492,3458,349,775,3606
1096,140,1198,2711,2776,1705,709,21,3951,606
380,1198,9449,6102,3951,709,3166,2711,14,1264
1325,709,688,5992,586,1389,606,60,5726,6249
772,4732,3951,1705,4962,3478,3458,1325,2711,1063
606,219,3223,5648,5239,3951,186,1063,2711,1264
6249,1198,380,140,139,7519,3940,1325,4867,2711
380,3166,3952,9449,3124,105,14,87,1781,3458
380,775,2969,2776,5844,2711,5648,1345,1264,186
2007,380,14,4108,2758,1133,527,2578,60,586
9449,60,2711,380,1699,1325,14,1117,7519,1264
2711,380,1325,606,2776,2969,3166,2079,21,219
11319,78,380,2969,6249,3458,1198,9449,695,12624
380,1198,5819,151,8173,14,6249,1699,4948,2711
5844,2711,1096,3197,924,380,606,11319,11358,9507
686,7580,3057,4433,523,6821,6518,3438,7278,1086
739,3223,3458,21,1940,380,11028,1829,260,4077
139,335,2102,8773,601,3165,772,7278,2711,4014
380,2711,1198,709,772,606,105,139,748,3458
380,1483,1325,684,6102,2079,606,1198,1384,2711
380,748,1198,772,4963,3020,6102,2102,650,105
380,1325,2711,139,7729,3223,3606,372,1198,75
2758,772,5858,689,3441,601,606,4390,14,8173
2711,1198,772,380,6102,139,7729,586,219,3458
2711,1264,6249,2776,1198,60,9449,3124,380,709
140,1325,1829,664,1904,3940,5365,2776,2711,5992
539,2969,5748,8533,3801,1874,60,1096,3458,1705
1198,380,1096,9449,2578,21,709,87,45,3940
709,772,75,3166,2969,588,9449,3606,7729,45
2591,3918,606,1063,1709,2079,42,372,9507,304
946,1198,1888,140,4688,6102,877,606,10139,380
6102,3952,380,2434,8773,140,2711,3441,1198,3458
380,3458,709,2711,3918,2776,5864,1198,105,219
518,219,8773,40,398,42,3357,4962,6044,3124
84,772,1325,139,1198,380,151,3940,75,686
1915,4292,7929,1801,1513,1445,11028,5593,12624,5239
635,10270,15219,10261,1078,4496,583,1171,3952,11173
380,709,2711,3441,5844,3223,1325,606,1699,518
586,2711,3124,1096,4948,3458,686,2472,219,4108
5748,1513,2578,1096,775,606,3166,2776,6249,8773
1096,140,586,3918,3952,2776,1198,380,2758,2711
380,3458,139,772,2711,2079,1325,1096,4962,5844
2434,8533,1829,5239,775,772,739,6187,3478,8430
1096,42,709,2711,9449,2758,380,3918,3458,4657
1198,380,5844,21,1063,140,3951,3458,1325,4916
1198,2758,2776,1513,1096,42,586,630,380,3458
1198,3458,87,5844,380,3918,42,78,75,561
3124,3458,3918,1096,87,380,3357,1483,918,8173
1198,4610,380,614,219,5084,539,4014,2758,5864
380,2776,3057,3458,1198,772,139,1096,140,219
10357,335,606,2711,6249,1096,1198,1389,739,7195
75,924,739,1389,1096,627,139,380,3223,6304
380,1096,105,372,219,606,42,21,7729,539
380,1096,3918,561,189,4963,3124,2776,3458,1198
1117,2711,6518,1483,4963,380,4108,8359,60,3124
1107,2776,3057,219,3454,3735,392,7519,9302,1139
380,1198,3458,772,140,139,2102,5844,3951,2091
6249,2711,709,606,184,21,260,380,304,3166
539,1513,4783,380,2079,772,775,2102,1325,1264
2711,3458,380,3124,1325,2776,1519,2182,1675,2007
380,3782,105,3458,140,3124,3057,184,9623,3940
3124,3918,2079,7729,14,561,9449,3441,1675,3940
380,1829,2776,8027,1096,3166,1675,2079,2578,1519
1389,2711,1325,3478,772,3493,1675,2007,606,4867
1198,380,14,1516,1117,140,9449,7519,4433,6249
2776,739,4601,3951,709,4962,4963,3478,1519,6044
9507,5748,3124,606,60,3458,3502,8773,6776,523
11385,2787,527,601,606,3291,1854,3364,1699,8773
380,42,1198,189,75,3057,151,5992,5864,140
1086,8773,1117,380,4610,1139,1259,1384,690,918
380,105,2711,3223,21,1198,606,1096,1699,748
2102,8773,380,2711,739,606,748,9449,1198,3951
2776,4962,1264,2711,1513,1325,2969,139,380,9507
3357,606,3166,772,3951,8878,2711,1096,3441,1198
380,1198,2711,7519,772,139,4610,606,2776,14
561,4657,140,3918,1198,21,380,775,918,2079
1483,1518,3166,167,5992,7519,140,60,380,2007
42,606,140,775,2776,219,75,3918,5801,3458
7758,42,105,380,3166,4334,606,14,3458,219
5844,380,709,42,219,2711,139,140,1699,606
9449,772,2020,2415,9507,1325,1198,3743,686,139
60,748,1829,1940,380,1198,21,6704,739,2006
2711,2758,3951,14,3124,3458,3918,3197,2182,6249
739,10357,186,5680,709,40,612,1700,45,1675
380,75,606,1198,3124,2711,139,3223,3458,87
2711,140,6187,1519,6622,9507,5084,1198,10832,5992
7068,5844,612,3606,380,772,3493,1854,4916,139
335,139,1198,21,1325,3951,775,8268,2969,2428
380,2952,4948,3686,75,2415,772,3743,2711,3057
606,2428,2711,5155,380,2578,2776,4706,2119,686
803,1278,3020,139,4433,130,689,5763,686,1259
3441,1325,1198,3223,380,3940,772,4867,739,21
709,3478,2711,139,3918,335,14,1198,2578,772
219,7729,686,3920,627,6471,9507,2776,1874,1530
3223,606,139,4610,2711,9449,709,588,9507,1325
380,3124,140,2079,2776,2711,4963,42,1096,1325
606,2776,5992,380,1246,1096,1874,1608,10534,4732
2711,3458,3782,3124,1829,1096,539,3441,140,1325
161,1198,5648,3458,4867,4601,3441,8533,1940,8773
8773,12624,3458,6187,219,6622,3454,10096,8173,2079
380,3951,5239,8773,2711,7278,658,4706,3940,45
380,105,3951,606,2711,140,3918,42,1096,4916
6249,601,2492,60,14,304,335,380,3918,4962
2776,1198,380,42,140,709,2711,3458,219,1519
184,5819,3940,167,840,260,42,2492,304,52
380,2711,586,709,3458,2079,140,1198,2969,219
1325,772,7519,1699,3438,60,139,3357,8173,9507
380,1198,2711,3458,5844,139,709,3357,772,540
380,2079,2711,772,186,8533,2102,606,3940,1198
1325,2102,3478,139,3223,2007,7519,380,2711,9449
380,1198,1096,3124,2776,1513,219,2711,2079,606
75,2058,4433,10357,686,3197,60,6313,7870,1325
1139,3378,2776,709,9449,4962,3458,140,9507,1063
380,1198,4916,3458,2711,9449,3166,3951,2091,3454
7519,686,380,6102,6249,3940,1325,1117,139,1198
1699,606,4962,2776,3454,219,8030,2578,6518,5864
1705,1940,4645,5648,2376,540,3454,5844,9507,6485
8773,335,748,2020,1198,7325,1214,1699,6249,2711
9507,1063,5107,1198,1214,10249,1516,6249,9449,2711
105,606,380,45,219,4783,186,739,5239,772
1096,2776,1519,2472,6927,3918,2711,6249,2578,539
380,709,1096,3951,3458,1513,3514,4867,2711,739
2711,380,1519,1096,2079,140,349,3124,2776,606
2091,78,2711,1198,6140,5109,12771,1915,3782,4582
151,3020,854,2787,2451,2803,7870,11308,4390,6249
3223,5648,2776,8773,3952,6636,4433,6249,739,3940
380,1198,219,42,3458,105,1264,2711,561,3782
2711,3441,1063,606,12624,380,4063,6249,1096,3606
380,42,105,2079,709,1117,1264,260,9449,3441
1096,219,184,7758,586,2102,1519,380,6187,3124
3940,1325,12624,6249,2089,1198,380,6739,8773,8840
1739,3691,11028,384,918,2966,567,561,7675,1096
606,1096,219,8773,60,733,2776,3124,5225,1519
4657,606,1940,772,775,3951,12624,380,3458,2711
606,5648,3165,1940,2578,2023,3223,4783,1829,2711
2711,2776,380,3124,1675,2758,3478,3918,5648,392
9449,5864,1198,4783,6745,2091,5202,1063,3686,7416
5858,3030,5864,1519,3756,1325,3952,2969,6187,2711
12494,6102,380,3291,686,60,2415,606,1384,540
3458,586,1519,8773,4610,140,5864,189,8027,2711
1325,3197,5084,709,139,3124,1264,380,3918,6102
6249,3743,3238,6821,877,3441,1139,7218,682,2696
349,686,3951,2578,380,5084,3057,4896,2711,1516
140,42,304,380,219,14,9449,3478,3940,2079
924,6249,1675,1622,167,1117,2711,380,11028,1705
1086,3357,3197,4867,75,21,3438,4378,3766,84
380,2776,1198,12220,1096,1699,8173,3458,1325,2711
2711,3940,3951,1513,380,21,1325,1904,1198,140
2102,4172,829,6518,1096,86,42,40,1198,3458
606,1325,2079,1198,2776,1513,2758,2711,380,2969
2376,1699,8773,567,2711,539,688,140,709,4499
3357,684,140,144,5212,3153,1084,634,630,6253
3124,709,1264,3223,2711,5992,1519,12624,535,2776
21,9449,380,12379,1705,105,1096,219,42,4962
105,1483,1852,2079,4963,1384,606,380,8533,9507
1403,2149,4300,9507,2415,140,8158,240,1264,45
380,1198,140,5726,5992,2776,3124,561,606,14
9449,1198,21,42,96,688,516,380,4669,14
2711,60,189,539,75,184,372,7195,78,2776
380,6249,2091,12220,219,14,2711,139,3166,3458
606,2711,4962,739,1096,380,2079,12624,3458,8533
2711,75,772,380,709,1483,606,42,6745,105
380,1063,3951,5084,1198,105,6044,606,924,519
7758,2949,5996,8653,388,3697,4783,787,3686,2006
4601,3124,2776,8533,3441,1675,3951,5648,1634,3918
539,380,2711,6745,349,184,1519,5051,372,5648
75,388,709,380,7278,151,1198,7729,854,601
606,7758,2776,2711,11986,739,1004,1519,6063,6249
3223,2711,2079,140,6249,380,21,139,1829,1198
349,3165,5992,2711,184,1829,14091,1198,1063,3458
2776,482,3951,3952,21,739,3458,380,3940,772
2776,42,349,380,3458,709,1198,3952,3951,5239
1325,140,42,380,1198,3124,586,4610,3458,219
0,8393,8396,8397,16628,8399,8402,8403,16625,8405
1781,45,2711,349,1096,1264,1904,139,372,380
1096,2079,692,2776,3606,2711,3951,2578,2006,87
140,686,3458,1892,380,2776,5648,709,3412,257
3223,4783,2711,739,3606,1325,1198,9449,5648,3124
877,1325,2102,686,3606,1198,7353,2607,2758,4569
60,1781,2611,6193,398,1829,8840,5169,776,2711
3686,3918,1198,772,3940,7129,7519,1325,151,3606
5829,1513,1096,2776,3458,2711,1940,7353,9449,8027
2776,2711,1096,140,6044,5992,1519,3691,9507,6499
1063,3458,1675,2711,219,4706,1940,2079,2428,78
709,1096,380,3166,1264,3124,2079,2776,2711,14
2711,2776,1829,2969,977,3458,6002,1389,6044,7353
1198,2758,140,3057,4948,482,139,612,380,1096
1096,219,380,3458,2776,3124,2079,1325,184,3057
606,272,3918,8158,21,588,6102,186,2776,2711
3951,5490,1264,9507,151,3057,630,1325,1829,140
380,2711,2079,1107,140,2007,8773,4657,5648,1513
2140,1516,11385,4579,3098,739,1198,4510,5420,3111
380,140,42,1096,1198,6102,561,709,3918,3458
380,3458,6249,2711,1198,1325,3918,139,14,3124
1096,45,349,1699,3378,606,42,105,1389,3918
380,2079,3782,349,689,1700,105,189,219,1117
1198,139,380,606,151,60,772,6102,588,75
380,60,139,8773,1198,3458,739,1325,2711,2607
1727,612,614,10249,7580,4223,2272,627,630,15286
3166,606,272,7278,3441,3514,775,684,739,2578
140,1700,367,2758,380,2428,7758,4657,2415,4974
1829,3151,60,7353,2969,2711,1096,4437,3854,14091
3057,2776,2711,380,1198,9449,75,3223,686,3458
2711,380,606,2776,1096,2079,1198,5648,4963,304
2711,184,3441,772,380,1940,4783,1675,5239,5648
1518,2492,3166,540,6518,4228,9449,9507,388,380
1904,372,2611,12624,40,8533,2776,3918,5239,2711
6249,60,2711,3951,42,3124,380,6102,140,304
7195,3024,1781,4565,3187,614,612,6002,606,3378
1198,380,60,3458,1325,7519,8773,2711,6249,9449
1096,2758,2079,272,3782,1675,3166,6249,5648,105
11028,5239,4437,3606,380,1892,2079,2089,372,540
2711,87,380,4670,2776,335,3458,3951,2969,4732
709,2711,2079,775,3918,1675,1096,75,105,380
380,1325,1699,1198,139,2711,772,709,75,1096
380,2711,2776,3918,1519,3458,3124,3493,1198,1096
380,1198,1675,3223,606,75,60,2711,2969,3458
42,380,709,140,3357,2758,854,75,3736,16
3441,4974,380,2428,388,1063,105,4783,5844,588
1096,3458,2776,2711,3951,304,606,3124,1519,686
739,7729,772,748,3291,139,78,4569,2711,606
2758,380,6102,1513,4657,2578,304,42,5239,3124
2711,6249,2776,606,4916,2969,3124,1513,3606,1096
1756,1264,2758,1699,3124,45,4963,8027,2969,686
3223,3441,1904,739,4783,1325,2776,7278,139,380
2711,139,1325,3454,45,3458,2428,151,3330,3378
75,3478,139,6372,9449,6249,877,3606,4063,2711
105,709,1700,1198,5748,45,9449,606,21,219
5829,3330,380,2711,6670,139,867,6767,1389,4591
1198,2089,8846,10295,461,946,1086,13684,6100,606
664,45,586,3449,585,219,7413,8840,2237,7791
1096,380,2776,3458,219,140,1781,1198,1513,2079
2102,3441,1622,75,3165,686,1675,7519,1325,3223
1325,380,2102,60,1264,3197,6102,4867,2758,2428
606,1198,380,3458,2711,3166,1096,3124,772,7758
380,2711,9449,1325,1198,1096,3458,775,3166,2776
697,184,5225,380,4916,2079,335,14091,1829,1851
709,184,21,3691,3940,1904,1700,2711,7413,9449
380,2711,1096,3124,6102,3458,709,2428,3606,3951
3951,3166,2758,140,606,7729,2006,5546,5844,772
2079,5996,335,380,3940,349,139,1325,4084,2007
167,380,240,105,60,5844,2776,184,349,3799
2776,380,2711,4916,2079,9449,7353,3951,606,1096
7758,2079,3378,4601,219,5844,2415,3145,45,567
6127,630,3532,4669,1780,1315,4645,717,4499,140
4207,6927,1173,1421,3918,8533,6102,439,6939,3940
2428,4059,5084,204,2007,3951,1107,871,3118,4529
16767,12898,4070,4069,12900,4067,12902,4065,12903,4063
380,775,2969,217,2776,349,2089,186,4962,4974
380,219,42,1198,5844,2711,2776,140,5864,709
2711,1198,606,2969,380,3940,2776,3458,7729,6249
2244,984,12494,5996,994,11196,3263,3269,3284,3250
3918,5864,380,16,42,1198,4706,2664,7519,695
2711,2776,3441,8533,3951,3124,6636,7729,42,2079
9449,304,1325,9507,40,3166,5820,3478,801,3866
1705,1278,6187,5864,184,416,1264,4751,40,3952
380,1198,606,3918,3458,2020,6636,14,1389,4948
1325,52,186,105,1096,2776,6102,219,7539,1618
380,1325,139,2776,3458,2711,7519,60,1198,3124
3124,140,2776,1096,380,4963,3166,1513,42,3458
2711,380,1389,304,42,2079,349,4108,1096,606
3638,630,692,4422,87,686,84,9449,1198,7729
3166,1198,1086,775,3606,8773,1096,9449,380,1264
2711,9507,1096,1133,5992,1781,21,8840,380,606
540,1781,9507,2711,1198,709,2776,140,1325,380
3124,1096,2711,3918,1699,380,7353,2102,539,3458
6249,9449,5134,151,2182,2415,1516,3606,3020,203
3197,1325,380,2758,3124,2149,2711,3400,3458,8942
6249,75,2711,3166,3743,1389,3606,1198,6518,686
3952,3458,9507,2415,1063,298,686,4390,189,1781
380,140,3057,4948,1325,1198,4916,139,75,9507
5109,2079,2776,3330,1325,2711,42,52,105,1198
1483,7519,6249,918,1198,2182,3951,3124,6821,1156
6584,87,8840,217,219,2006,3378,14056,5239,1940
105,5992,924,380,2711,739,1389,6102,14,12220
1700,2711,380,42,1829,1198,2758,105,709,1096
3743,3606,380,4108,4867,1325,140,739,2711,921
772,139,380,709,2711,3223,6249,9449,3606,739
946,3952,1063,3438,1516,1264,3742,6499,994,2647
772,7114,3606,2428,3864,3110,335,994,4896,2659
1198,380,2711,42,1675,2079,105,3918,3458,219
7463,6171,8173,380,1483,151,2091,1699,1096,2007
2711,601,772,606,3478,586,3124,3357,1325,139
380,2711,21,1198,140,1483,3124,606,5864,5844
2776,4962,2711,2102,1117,6044,4569,1096,772,709
2711,3933,3197,8173,1096,2776,829,219,606,4962
380,2758,709,1198,1700,9449,1325,3478,2102,1063
380,2711,1198,140,1519,42,60,709,4963,105
1096,2711,380,606,219,8773,1829,2102,2969,4962
3441,2969,1264,2776,3918,2792,6372,219,2149,1699
304,2711,2079,380,2492,3124,3951,14,1519,42
1198,380,5844,2711,3918,6249,1325,946,139,9449
3951,21,2776,380,186,2079,3124,748,105,606
1519,219,3951,140,2776,42,6249,8432,3940,1198
2776,2711,380,9449,140,21,219,1096,12624,1829
2776,1063,2969,2578,380,335,3458,775,1096,3951
3454,7758,16,709,2372,665,380,1416,105,2492
586,2711,1516,3951,794,2578,1519,2591,140,12994
2079,1675,2711,8773,601,2058,186,924,7758,380
380,601,606,1198,9449,8773,2711,349,139,3223
2711,775,1829,5411,586,1940,183,1513,1519,349
14091,3223,686,60,3124,2711,3458,1699,380,2415
8773,4601,1699,8027,45,10532,3124,5864,3951,1829
9507,1096,2776,709,2472,3951,3502,606,3124,5820
3918,380,3458,8773,1519,1699,1096,1198,2711,60
1198,6102,3478,380,2776,14,2711,709,4948,139
380,87,1198,709,567,8773,6102,6351,686,2524
2428,3124,7519,3951,60,1096,3478,380,4867,3458
1198,1904,8533,60,606,5239,709,8773,21,2607
686,7726,1516,739,219,2428,601,3441,1483,6821
217,219,12624,21,1325,52,11028,3691,3951,4108
1519,372,2776,3197,45,3151,1063,539,1904,5084
2607,1325,1519,140,1705,1513,3458,942,586,9507
380,6249,140,3768,5864,14,4610,2711,139,1264
772,3940,3223,140,5844,60,3166,3458,2091,1198
380,1198,9449,219,2711,1325,709,6249,42,16
380,349,60,1096,2006,5844,1463,2776,775,372
2776,2711,11028,1699,5648,606,2058,8533,60,3514
1264,3691,42,151,349,9507,219,4591,3166,87
5844,3940,7353,3458,11028,3951,748,140,606,380
1198,380,139,12220,42,1325,772,3458,219,3918
2711,380,1198,1096,1519,606,2578,3606,3124,60
3223,6457,14,8173,6249,601,7278,1214,3756,6518
372,688,14,1519,1389,52,2711,709,6249,4716
6249,2776,772,854,2434,2428,7253,5820,686,2102
139,772,612,14,1063,748,6594,5726,6676,3291
380,2711,14,42,388,1325,140,1198,3378,586
2711,140,5239,3458,3951,2079,1513,6518,9449,8338
772,3794,9507,2969,7539,16439,3223,11807,3514,13818
539,775,4212,9507,638,380,9449,3918,2711,2079
380,60,2711,2607,2079,140,775,184,539,3458
2711,8773,380,606,6002,1096,2969,1063,21,519
380,8533,3940,5844,1781,349,7278,606,2079,697
380,606,45,709,2758,219,567,2711,1096,60
3458,1096,380,6102,3606,3951,709,1107,1117,2451
3458,1096,140,139,219,380,3057,1198,3124,918
2007,9507,2079,380,60,139,1133,1198,5844,189
2415,219,3223,1264,5084,2776,4861,1781,3951,2237
3951,772,12371,739,3952,4601,4963,8533,7195,7848
380,1198,304,3166,1096,3478,4390,1063,3768,1325
772,7870,78,717,5819,709,5581,2711,8773,3854
1096,380,1513,14,3124,709,3918,105,1264,561
606,3458,3441,3918,772,9449,380,219,3514,1198
606,372,380,2711,5648,2079,4916,5239,1675,1096
606,380,3514,2711,2079,775,105,5239,3124,260
739,380,2711,139,1325,3223,3124,42,5844,6249
2711,606,1198,2776,12624,219,2758,1325,1699,3458
2711,380,219,3124,1699,2776,21,3458,1096,78
240,5819,2758,78,1513,2969,1107,561,772,606
380,1325,3458,1096,2776,2578,6102,7519,1264,2711
8962,924,8773,78,9327,1345,1781,1780,626,977
380,3951,140,709,6402,2758,2969,739,2428,3166
140,380,3458,1096,219,1198,1264,139,2711,709
186,304,380,52,219,5844,1264,606,2758,4963
665,6249,682,7870,2787,3223,2867,1699,4768,3743
5084,78,3378,2578,3782,3951,5844,3458,1384,2711
1829,709,3458,2079,2758,518,2607,748,8027,539
2711,1389,1325,1096,1513,586,2578,6044,2776,3918
3606,658,4657,4655,2648,1955,6685,4652,1560,167
3124,1513,380,1519,1096,3458,8027,60,304,4706
1198,380,3458,75,9507,7195,2711,1389,606,42
1198,630,380,4645,1519,217,3478,140,3197,2149
1264,606,1198,75,772,3166,139,3458,1325,1133
304,78,380,9449,1513,3166,4706,772,7286,40
380,1096,2711,3478,3166,686,3057,5992,3918,3458
42,272,2091,1325,3223,140,139,3940,2079,1675
2711,1325,772,3918,3124,139,748,6249,3458,5992
1675,1793,977,2079,304,772,5864,3794,380,7278
3975,831,3896,6518,7306,10534,3216,7286,867,2676
606,6249,1325,1699,3223,9449,3940,2091,7278,3020
3478,4645,2711,2079,7519,2434,772,8173,1829,1325
5084,1198,2711,3951,380,51,5844,3458,304,7126
140,380,3458,709,1325,1700,2758,21,4963,45
2711,709,140,6249,3854,2758,1700,380,3940,3458
2776,186,3124,4657,2102,184,4963,75,105,4108
772,3223,2711,2492,5648,60,4690,5601,2578,10001
606,2711,3458,380,1096,5239,1198,7129,4783,105
8027,5992,1096,709,5648,1699,2776,4510,3951,1264
5748,2776,60,1519,1287,6249,3458,5992,9507,775
3951,1096,2711,2758,2776,380,1781,8773,1516,772
219,380,1198,5844,1264,709,105,240,3918,3197
105,3940,2079,5225,4706,2711,1325,5239,11028,606
3166,8027,5648,6249,1096,3606,1519,2711,2776,2079
1325,6249,2711,1096,139,3918,3458,2578,1829,5109
1325,8027,140,2607,924,139,6102,1781,9507,1198
2776,6249,1829,4645,7819,1851,2711,7870,5648,1325
5992,6249,3330,140,14,2089,5365,2776,9507,665
2492,2776,1325,7580,775,380,1096,1198,4610,539
2711,21,3223,6249,3330,9449,2182,606,60,139
1519,140,3378,1096,42,219,2414,6249,5864,139
14091,3441,3952,3166,606,4601,3057,86,9204,3685
4591,2020,7353,1198,380,140,1264,42,5109,349
1063,1513,1325,854,4669,5084,2089,6927,1467,8312
380,2711,1096,1829,60,606,8773,6102,219,739
5844,709,87,380,186,1325,84,1198,1096,1483
772,9449,6249,380,1198,75,686,2711,1264,748
1198,380,772,140,2711,21,3918,1325,6249,5844
40,184,6745,380,1516,1198,349,75,3782,7286
3412,9507,1096,4720,1325,5471,2182,3124,3458,4591
2434,1198,6187,40,2776,140,2607,5748,9507,6249
11813,17201,4535,9447,9448,13624,9452,4527,17199,17200
105,567,3951,380,5239,709,739,184,3691,1940
2711,3458,606,2776,686,1096,2969,4657,380,709
2711,4390,3458,380,3441,8773,7519,3223,3124,1325
75,2711,1198,3952,140,3124,1829,3166,1096,1325
4963,5992,5746,612,1096,3124,922,380,42,748
2711,1325,739,349,335,772,380,3223,606,7353
9507,1700,2007,2442,1198,2079,304,388,775,2102
4610,14,709,380,42,75,1198,219,9507,2776
304,2776,60,9449,6063,1096,3782,3918,105,6249
1829,5795,6249,11028,3606,1608,7688,4867,6304,3223
2711,380,772,4916,2776,1198,219,7519,8773,1325
3223,539,45,1513,3794,60,372,4690,78,2119
2676,3207,5801,3458,52,3933,304,3378,3951,709
380,3124,7353,2020,3951,482,3458,3940,5155,11028
1519,219,3454,3166,5864,8773,1096,380,7758,6063
606,709,2415,1063,78,380,6584,3458,3378,2776
2776,380,6249,2578,186,3478,167,1325,75,748
60,3330,1699,2758,9449,3951,3223,2711,45,2102
140,2711,3458,1198,9507,3124,5864,540,709,3951
11319,87,4783,349,1015,539,78,326,1198,2711
5801,2272,51,6538,75,87,2149,6622,163,2327
9449,3223,2758,380,709,3918,3441,686,4390,3124
140,1519,586,78,6249,2776,9507,1705,1096,2415
2711,3951,606,380,3166,2776,2006,304,3940,1063
6249,1264,1198,10249,60,2711,2434,3110,3166,380
380,772,45,2578,1096,1519,2711,105,3478,3493
7758,219,105,561,380,1264,21,1904,7729,709
3743,601,612,4867,606,388,1156,680,380,1389
2079,867,257,9449,3124,349,12913,304,1513,1325
380,2079,42,1325,709,140,304,1198,4963,1096
2711,3223,380,4706,2578,1801,1096,2007,9844,3166
349,2079,5239,105,1700,372,380,2023,1675,606
2776,1096,4916,8773,4963,189,5864,3951,304,5992
2711,1325,6485,1513,2776,586,1675,372,380,1389
3458,349,380,2607,21,1519,1096,4963,692,272
1829,4867,8773,5726,3441,3478,5365,1325,6249,3223
380,3951,2952,6249,5992,7195,772,3057,3441,335
1516,2091,7246,772,3606,4948,2007,9449,3291,139
380,3458,2776,2434,219,2711,1198,3951,606,709
240,105,2969,5864,4102,3940,380,772,3438,189
380,2711,9507,709,2758,606,1063,3438,772,7519
2711,1325,1519,1198,3197,3458,3940,3385,140,709
60,9449,1096,380,2969,775,606,2711,40,3124
2711,1264,6044,772,588,372,1384,304,14,4186
2079,189,3458,105,1246,8173,140,2867,1198,1096
1699,772,1198,527,9449,7278,6821,588,6249,75
854,139,1325,6249,75,1198,3057,14,87,1394
1904,380,3378,335,304,1198,3478,2578,1854,2758
1829,4610,380,672,45,140,1519,2711,9507,5345
2711,380,1198,12220,3441,6249,1389,3478,9449,709
380,140,709,1198,75,42,219,6102,2711,606
42,1096,105,140,1198,14,2711,630,380,3952
